"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kevin Millwood, W (1-8)","6","7","3","3","2","5","0","5.12","27","107","65","39","9","17","5","15","4","0","49","","","-0.010","1.19","-0.3"
"Will Ohman, H (10)","1","1","0","0","0","0","0","3.22","3","8","5","3","0","2","2","1","0","0","","0","0","0.074","2.05","0.4"
"Jason Berken, H (3)","1","0","0","0","0","2","0","1.95","3","15","10","4","3","3","1","0","0","0","","0","0","0.078","1.07","0.4"
"Alfredo Simon, S (7)","1","1","1","1","1","1","0","3.60","5","31","17","9","3","5","2","1","1","0","","0","0","0.079","4.33","-0.6"
