"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","5","0","1","0","0","1","5",".265",".323",".376",".699","19","14","-0.149","1.46","0.023","-0.172","-0.8","0","0",""
"Chris Taylor  SS","4","0","1","0","0","1","4",".338",".397",".431",".828","14","9","-0.054","1.19","0.034","-0.089","-0.2","2","2",""
"Brad Miller  PH","1","0","0","0","0","1","1",".199",".273",".326",".598","5","3","-0.048","2.00","0.000","-0.048","-0.1","","",""
"Robinson Cano  2B","5","0","2","0","0","1","5",".329",".397",".469",".865","13","11","0.071","1.45","0.151","-0.080","0.2","0","1",""
"Kendrys Morales  1B","4","1","2","1","1","1","5",".229",".273",".342",".615","23","12","0.078","1.55","0.192","-0.114","0.9","5","1","HR"
"Kyle Seager  3B","3","1","0","0","1","1","4",".275",".344",".473",".817","20","13","-0.134","1.48","0.044","-0.178","-0.8","0","0",""
"Chris Denorfia  LF","4","0","1","0","0","2","4",".242",".292",".316",".608","13","9","-0.155","1.78","0.116","-0.271","-1.2","2","0","CS"
"Logan Morrison  RF","4","1","2","1","0","1","4",".244",".298",".368",".666","17","11","0.150","1.47","0.223","-0.072","1.7","5","0","2B"
"Jesus Sucre  C","4","0","2","0","0","2","4",".182",".182",".212",".394","17","9","0.060","1.00","0.105","-0.045","0.4","7","1","2B"
"Mike Zunino  PR-C","0","0","0","0","0","0","0",".210",".264",".422",".686","","","0.000","0.00","0.000","0.000","0.0","2","0",""
"James Paxton  P","1","0","0","0","0","1","2",".000",".000",".000",".000","10","6","-0.080","1.42","0.000","-0.080","-0.8","0","0","SH"
"Tom Wilhelmsen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Endy Chavez  PH","1","0","1","0","0","0","1",".274",".301",".371",".672","3","1","0.037","0.66","0.037","0.000","0.2","","","2B"
"Joe Beimel  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brandon Maurer  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Dustin Ackley  PH","1","0","0","0","0","1","1",".252",".300",".385",".686","3","3","-0.080","2.93","0.000","-0.080","-0.3","","",""
"Danny Farquhar  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
