"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Joe Blanton, L (0-3)","4.2","9","4","4","1","4","2","8.59","24","80","56","33","6","17","9","10","3","0","33","","","-0.270","0.96","-2.1"
"Michael Roth","2","1","1","1","1","2","0","2.25","8","30","21","15","1","5","3","2","0","0","","2","0","-0.003","0.62","0.5"
"Mark Lowe","0.1","1","3","3","2","1","0","12.00","4","22","11","6","1","4","0","1","1","0","","0","0","-0.020","0.14","-2.5"
"Dane De La Rosa","1","1","0","0","0","1","0","1.93","4","12","10","5","2","3","1","2","1","0","","1","1","-0.001","0.03","0.1"
