"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Joe Blanton, L (0-1)","5","7","5","4","1","4","3","7.20","23","89","63","34","7","22","5","13","6","0","38","","","-0.411","0.85","-2.8"
"Mark Lowe","2","0","0","0","0","1","0","0.00","6","21","10","7","2","1","0","5","2","0","","0","0","0.063","0.42","0.9"
"Sean Burnett","1","0","0","0","0","0","0","0.00","3","9","8","5","0","3","2","1","1","0","","0","0","0.027","0.36","0.4"
