"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Matthew Joyce  RF","3","0","0","0","1","2","4",".258",".343",".510",".853","19","12","0.003","0.58","0.036","-0.033","-0.2","2","0",""
"Kelly Johnson  LF","4","0","0","0","0","1","4",".280",".344",".528",".872","14","10","-0.058","0.62","0.000","-0.058","-0.9","2","0",""
"Evan Longoria  3B","4","0","0","0","0","1","4",".302",".360",".516",".876","16","10","-0.057","0.58","0.000","-0.057","-0.9","0","1",""
"James Loney  1B","3","0","0","0","1","0","4",".326",".389",".522",".911","17","13","-0.043","0.35","0.001","-0.043","-0.4","7","0",""
"Desmond Jennings  CF","4","0","1","0","0","0","4",".255",".322",".417",".738","18","11","-0.020","0.37","0.012","-0.033","-0.2","1","0","2B"
"Luke Scott  DH","3","0","1","0","0","2","3",".260",".381",".403",".784","12","8","-0.007","0.64","0.026","-0.033","-0.3","","",""
"Ryan Roberts  2B","3","0","0","0","0","1","3",".226",".276",".348",".624","11","8","-0.039","0.69","0.000","-0.039","-0.6","1","3",""
"Jose Molina  C","3","0","1","0","0","1","3",".250",".282",".344",".625","10","7","-0.031","0.60","0.011","-0.042","-0.0","10","0",""
"Yunel Escobar  SS","3","0","1","0","0","0","3",".236",".291",".362",".653","14","6","-0.027","0.61","0.018","-0.044","-0.6","0","1","GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Chris Archer  P","","","","","","","","","","","","","","","","","","","0","0",""
"Alex Torres  P","","","","","","","","","","","","","","","","","","","1","0",""
