"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","4","0","1","0","0","0","4",".280",".312",".420",".732","12","9","-0.035","0.70","0.036","-0.071","-0.5","0","4","GDP"
"Hernan Perez  2B","0","0","0","0","0","0","0","1.000","1.000","1.000","2.000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Torii Hunter  RF","4","0","1","0","0","0","4",".276",".313",".440",".753","13","10","-0.082","0.72","0.018","-0.099","-0.8","0","0","GDP"
"Don Kelly  1B","0","0","0","0","0","0","0",".257",".344",".299",".642","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Miguel Cabrera  DH","3","0","2","0","0","1","3",".309",".371",".505",".876","10","8","0.022","0.64","0.042","-0.019","0.1","","",""
"James McCann  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","3","2","-0.001","0.02","0.000","-0.001","-0.2","","",""
"Victor Martinez  1B","3","0","1","0","0","0","3",".332",".401",".564",".966","9","7","0.066","0.88","0.102","-0.035","0.4","9","0",""
"Steven Moya  RF","1","0","1","0","0","0","1","1.000","1.000","1.000","2.000","2","1","0.000","0.01","0.000","0.000","0.3","0","0",""
"J.D. Martinez  LF","4","0","0","0","0","4","4",".307",".348",".553",".901","17","12","-0.128","0.89","0.000","-0.128","-1.5","3","0",""
"Nick Castellanos  3B","4","0","1","0","0","2","4",".265",".314",".412",".725","17","9","-0.063","0.83","0.022","-0.085","-0.6","0","2","2B"
"Eugenio Suarez  SS","3","0","0","0","0","0","3",".245",".318",".350",".668","12","10","-0.047","0.60","0.000","-0.047","-0.7","1","2",""
"Bryan Holaday  C","3","0","1","0","0","1","3",".233",".270",".271",".541","7","5","0.017","0.62","0.041","-0.024","-0.1","8","0",""
"Rajai Davis  CF","3","0","0","0","0","1","3",".287",".329",".416",".744","16","10","-0.045","0.66","0.000","-0.045","-0.7","2","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Verlander  P","","","","","","","","","","","","","","","","","","","0","2",""
"Pat McCoy  P","","","","","","","","","","","","","","","","","","","0","0",""
"Robbie Ray  P","","","","","","","","","","","","","","","","","","","0","0",""
