"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Rajai Davis  CF-LF","4","0","1","0","0","0","4",".276",".325",".398",".723","13","9","-0.066","1.25","0.049","-0.115","-0.7","2","0","CS"
"Ian Kinsler  2B","4","0","0","0","0","2","4",".281",".309",".437",".747","24","16","-0.124","0.89","0.000","-0.124","-1.2","0","3",""
"Miguel Cabrera  1B","4","0","1","2","0","1","4",".325",".374",".567",".940","19","11","0.129","0.81","0.163","-0.033","1.4","5","1",""
"Victor Martinez  DH","4","1","1","1","0","0","4",".329",".383",".598",".981","17","13","0.100","0.81","0.151","-0.051","0.4","","","HR"
"Torii Hunter  RF","4","0","1","0","0","2","4",".263",".289",".438",".727","21","13","0.002","0.58","0.036","-0.035","-0.1","3","0",""
"J.D. Martinez  LF","3","0","1","0","0","1","3",".260",".313",".466",".778","7","6","-0.032","0.79","0.013","-0.044","-0.3","4","0",""
"Don Kelly  3B","1","1","1","0","0","0","1",".257",".337",".311",".648","2","1","0.006","0.11","0.006","0.000","0.4","0","0","SB"
"Nick Castellanos  3B","3","0","0","0","0","3","3",".265",".307",".398",".705","12","9","-0.077","1.02","0.000","-0.077","-0.7","0","1",""
"Austin Jackson  CF","1","0","0","0","0","0","1",".257",".321",".386",".707","7","4","-0.004","0.17","0.000","-0.004","-0.3","0","0",""
"Bryan Holaday  C","4","1","3","1","0","1","4",".309",".339",".364",".703","18","12","0.052","0.69","0.068","-0.017","1.3","9","0",""
"Eugenio Suarez  SS","4","1","1","0","0","3","4",".313",".421",".688","1.109","20","12","-0.009","0.90","0.047","-0.056","-0.1","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Max Scherzer  P","","","","","","","","","","","","","","","","","","","1","1",""
