"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Felix Doubront, W (2-1)","6.1","7","5","3","3","2","0","5.01","29","111","69","39","6","24","9","15","5","0","42","","","-0.328","1.09","-3.0"
"Vicente Padilla, S (1)","2.2","3","0","0","0","1","0","6.08","9","39","24","13","1","10","5","3","1","0","","3","0","0.276","0.61","2.6"
