"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jon Lester, W (4-4)","6.2","7","3","3","1","8","1","4.53","27","102","68","41","9","18","11","7","6","0","55","","","0.123","0.98","0.3"
"Scott Atchison, H (3)","0.1","0","0","0","0","0","0","1.27","1","6","5","3","1","1","1","0","0","0","","0","0","0.023","0.93","0.1"
"Vicente Padilla, H (15)","1","0","0","0","0","2","0","4.32","3","12","9","3","2","4","0","1","1","0","","0","0","0.138","1.84","0.5"
"Alfredo Aceves, S (16)","1","1","0","0","0","1","0","4.68","3","14","11","8","1","2","1","1","1","0","","0","0","0.193","4.48","0.5"
