"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Clay Buchholz","7","6","4","4","3","5","2","4.50","30","109","65","36","6","23","11","11","0","0","51","","","0.000","1.14","-0.7"
"Alfredo Aceves, BS (8), L (2-9)","1.2","1","2","2","1","1","0","4.76","8","24","17","9","2","6","3","2","0","0","","0","0","-0.676","3.70","-1.3"
