"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Juan Pierre  LF","4","1","3","0","1","0","5",".275",".338",".319",".656","16","9","0.228","1.54","0.257","-0.029","2.2","1","0","3B"
"Alexei Ramirez  SS","4","0","0","1","0","3","5",".273",".335",".434",".769","27","19","-0.139","1.85","0.059","-0.198","-1.4","1","4","SF"
"Carlos Quentin  RF","4","0","0","1","1","0","5",".254",".346",".541",".888","17","9","-0.010","1.85","0.132","-0.141","-0.1","4","0",""
"Paul Konerko  1B","4","0","0","0","0","0","4",".287",".357",".467",".824","17","9","-0.202","1.94","0.000","-0.202","-1.5","7","1",""
"A.J. Pierzynski  C","4","0","0","0","0","0","4",".262",".299",".329",".628","16","8","-0.119","1.17","0.000","-0.119","-0.8","3","1",""
"Alex Rios  CF","4","0","1","0","0","0","4",".202",".260",".309",".568","15","11","-0.024","0.81","0.032","-0.055","-0.3","3","0",""
"Adam Dunn  DH","0","1","0","0","4","0","4",".186",".328",".346",".674","21","5","0.130","1.10","0.130","0.000","0.9","","",""
"Omar Vizquel  3B-2B","4","0","1","0","0","0","4",".308",".343",".369",".712","19","11","-0.088","2.06","0.078","-0.166","-0.3","3","2",""
"Gordon Beckham  2B","1","0","0","0","0","0","1",".230",".291",".345",".637","1","1","-0.027","1.03","0.000","-0.027","-0.2","1","0",""
"Dallas McPherson  3B","3","0","0","0","0","3","3",".143",".143",".143",".286","14","10","-0.155","1.92","0.000","-0.155","-1.1","0","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Mark Buehrle  P","","","","","","","","","","","","","","","","","","","1","1",""
"Tony Pena  P","","","","","","","","","","","","","","","","","","","0","0",""
