"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  LF","4","0","1","0","0","1","4",".287",".356",".392",".749","18","12","-0.021","0.48","0.017","-0.038","-0.3","1","0",""
"Derek Jeter  SS","3","0","0","0","1","0","4",".269",".337",".320",".657","18","9","-0.001","0.52","0.028","-0.029","-0.2","1","3",""
"John Ryan Murphy  C","0","0","0","0","0","0","0",".378",".395",".486",".881","","","0.000","0.00","0.000","0.000","0.0","3","0",""
"Jacoby Ellsbury  CF","3","0","1","0","1","0","4",".259",".333",".378",".712","8","4","-0.010","0.53","0.016","-0.026","0.1","1","0",""
"Brian McCann  C-1B","3","0","1","0","1","0","4",".218",".275",".370",".645","20","11","0.062","0.73","0.087","-0.024","-0.0","7","0","2B"
"Yangervis Solarte  3B","4","0","0","0","0","0","4",".285",".360",".436",".796","9","7","-0.124","0.90","0.000","-0.124","-1.9","0","2","GDP"
"Alfonso Soriano  RF","4","0","0","0","0","0","4",".240",".263",".417",".681","12","7","-0.059","0.56","0.000","-0.059","-0.9","1","0",""
"Brian Roberts  2B","4","0","1","0","0","0","4",".242",".309",".362",".672","16","9","-0.012","0.45","0.026","-0.038","-0.1","0","0","2B"
"Kelly Johnson  1B","3","0","0","0","0","0","3",".196",".271",".402",".673","13","8","-0.048","0.64","0.000","-0.048","-0.6","6","1",""
"Alfredo Aceves  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"David Phelps  P","2","0","0","0","0","1","2",".000",".000",".000",".000","6","6","-0.036","0.70","0.000","-0.036","-0.5","2","1",""
"Brendan Ryan  1B-SS","1","0","1","0","0","0","1",".412",".412",".412",".824","6","4","0.005","0.13","0.005","0.000","0.4","2","0",""
