"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brian Dozier  2B","3","0","0","1","0","1","4",".251",".357",".455",".812","11","10","-0.037","0.77","0.000","-0.037","-0.5","4","2","SF"
"Joe Mauer  1B","4","0","1","0","0","3","4",".285",".368",".364",".732","18","14","-0.058","0.58","0.001","-0.059","-0.2","3","2",""
"Aaron Hicks  PR","0","0","0","0","0","0","0",".187",".328",".252",".581","","","0.000","0.00","0.000","0.000","0.0","","",""
"Trevor Plouffe  3B","4","0","0","0","0","1","4",".249",".335",".409",".744","13","9","-0.036","0.38","0.000","-0.036","-0.7","0","0",""
"Kurt Suzuki  C","3","0","0","0","0","0","4",".293",".363",".407",".770","20","11","-0.031","0.46","0.007","-0.039","-0.2","5","1","HBP"
"Eduardo Nunez  LF","4","0","0","0","0","1","4",".250",".294",".344",".638","21","14","-0.029","0.29","0.002","-0.031","-0.6","4","0",""
"Chris Parmelee  RF","3","0","0","0","0","2","3",".200",".241",".380",".621","14","10","-0.035","0.47","0.000","-0.035","-0.6","3","0",""
"Eduardo Escobar  SS","3","1","1","0","0","1","3",".337",".371",".510",".882","13","9","0.027","0.54","0.043","-0.016","-0.1","0","2",""
"Danny Santana  CF","3","0","2","0","0","1","3",".355",".412",".452",".863","9","6","0.148","0.84","0.151","-0.002","1.1","3","0",""
"Ricky Nolasco  P","2","0","0","0","0","2","2",".000",".000",".000",".000","7","6","-0.092","1.52","0.000","-0.092","-0.9","1","0",""
"Anthony Swarzak  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Herrmann  PH","1","0","0","0","0","1","1",".122",".182",".122",".304","5","4","-0.001","0.05","0.000","-0.001","-0.1","","",""
"Matt Guerrier  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
