"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Stephen Drew  SS","5","0","2","1","0","2","5",".206",".290",".329",".619","28","22","-0.008","0.53","0.042","-0.051","0.8","1","5",""
"Seth Smith  DH","4","0","1","0","1","1","5",".244",".341",".425",".766","31","17","0.025","0.66","0.068","-0.042","0.5","","","2B"
"Josh Reddick  RF","4","0","0","0","0","1","4",".252",".315",".477",".791","16","13","-0.126","1.05","0.000","-0.126","-1.6","4","0","GDP"
"Yoenis Cespedes  CF","4","0","2","0","0","0","4",".293",".356",".491",".846","11","7","-0.028","0.68","0.022","-0.050","-0.6","3","0",""
"Brandon Moss  LF","4","0","0","0","0","2","4",".263",".328",".558",".885","21","14","-0.088","0.85","0.000","-0.088","-1.2","0","0",""
"Josh Donaldson  3B","3","0","1","0","1","0","4",".236",".288",".398",".686","17","6","0.010","0.46","0.034","-0.025","-0.1","0","1",""
"Daric Barton  1B","3","0","1","0","1","1","4",".200",".328",".282",".610","19","12","0.047","0.59","0.062","-0.015","0.3","8","0",""
"Derek Norris  C","3","1","0","0","1","2","4",".192",".274",".322",".596","21","12","-0.083","0.75","0.000","-0.083","-0.7","6","0",""
"Cliff Pennington  2B","4","1","1","1","0","2","4",".212",".270",".307",".577","17","13","-0.082","0.63","0.001","-0.083","0.1","2","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Brett Anderson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Pat Neshek  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jim Miller  P","","","","","","","","","","","","","","","","","","","0","0",""
"Pedro Figueroa  P","","","","","","","","","","","","","","","","","","","0","0",""
