"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jo-Jo Reyes","5.2","10","3","2","1","6","1","4.75","28","107","68","41","8","19","10","11","3","0","44","","","-0.092","1.33","-0.5"
"Jason Frasor","0.1","0","0","0","0","1","0","1.62","1","4","3","0","1","2","0","0","0","0","","2","0","0.040","1.57","0.4"
"Marc Rzepczynski","0.1","1","0","0","0","0","0","2.55","2","4","3","3","0","0","0","2","0","0","","0","0","-0.001","0.95","-0.0"
"Octavio Dotel","0.2","1","0","0","1","2","0","6.75","4","14","8","4","2","2","0","1","0","0","","1","0","0.044","1.35","0.5"
"Casey Janssen","1","0","0","0","0","0","0","1.62","3","14","8","6","0","2","2","1","0","0","","0","0","0.106","1.41","0.5"
"Jon Rauch, W (2-2)","2","1","0","0","0","1","0","2.70","7","17","14","11","1","2","1","5","0","0","","0","0","0.273","2.35","1.0"
"Shawn Camp","1","0","0","0","0","1","0","2.37","3","11","8","3","2","3","2","0","0","0","","0","0","0.003","0.04","0.5"
