"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brandon Morrow","7","5","4","3","1","9","2","4.90","27","105","69","41","11","17","6","11","3","0","61","","","-0.150","1.05","-0.9"
"Jason Frasor, W (2-1)","1","0","0","0","0","1","0","2.64","3","14","9","6","2","1","0","2","1","0","","0","0","0.100","1.37","0.4"
"Frank Francisco, S (8)","1","0","0","0","0","1","0","4.71","3","10","7","5","2","0","1","1","1","0","","0","0","0.183","2.48","0.4"
