"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","4","0","2","0","1","2","5",".290",".367",".447",".814","21","14","0.008","0.48","0.039","-0.031","0.7","3","2","2B"
"David Murphy  DH","5","0","0","0","0","1","5",".217",".278",".375",".653","18","14","-0.083","0.65","0.000","-0.083","-1.8","","",""
"Nelson Cruz  RF","4","0","0","0","1","3","5",".273",".332",".516",".848","22","15","-0.013","0.27","0.012","-0.026","-1.1","1","0",""
"Adrian Beltre  3B","4","0","0","0","0","0","4",".314",".356",".538",".895","7","6","-0.042","0.39","0.000","-0.042","-0.9","2","1",""
"A.J. Pierzynski  C","4","1","3","1","0","0","4",".284",".319",".447",".766","8","7","0.042","0.24","0.046","-0.004","1.5","7","0","HR"
"Elvis Andrus  SS","4","1","1","0","0","1","4",".246",".303",".285",".588","17","12","-0.052","0.42","0.012","-0.064","-1.0","2","1","SB,GDP"
"Mitch Moreland  1B","4","0","1","0","0","1","4",".265",".317",".477",".795","17","13","-0.014","0.25","0.007","-0.021","-0.6","4","0",""
"Jurickson Profar  LF","4","0","2","1","0","0","4",".240",".317",".349",".666","20","11","0.014","0.26","0.030","-0.016","0.7","2","0",""
"Leonys Martin  CF","4","0","1","0","0","1","4",".291",".340",".435",".775","17","15","-0.002","0.21","0.015","-0.017","-0.1","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Grimm  P","","","","","","","","","","","","","","","","","","","0","0",""
"Joe Ortiz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Wilmer Font  P","","","","","","","","","","","","","","","","","","","0","0",""
