"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kyle Gibson, L (4-5)","6","6","3","3","2","4","0","3.33","25","96","60","36","8","16","8","11","6","0","50","","","-0.113","0.88","-0.2"
"Ryan Pressly","0","0","0","0","1","0","0","3.05","1","6","2","0","1","1","0","0","0","0","","0","0","-0.027","0.72","-0.4"
"Aaron Thompson","1","0","0","0","0","0","0","3.90","3","6","4","4","0","0","2","1","1","0","","1","0","0.068","1.15","0.8"
"Blaine Boyer","1","0","0","0","1","0","0","2.32","3","16","9","6","2","1","1","1","0","0","","0","0","0.029","0.52","0.5"
