"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","4","1","2","0","0","0","4",".256",".309",".305",".614","19","13","0.024","0.96","0.086","-0.062","0.5","1","0","3B"
"Brendan Ryan  SS","3","0","0","1","0","0","4",".251",".316",".305",".621","15","9","-0.096","0.97","0.000","-0.096","-1.4","3","3","SF,GDP"
"Justin Smoak  1B","4","0","1","0","0","1","4",".249",".347",".474",".821","13","8","0.002","0.54","0.036","-0.033","-0.3","7","1",""
"Adam Kennedy  2B","4","0","0","0","0","0","4",".282",".324",".442",".766","12","9","-0.079","0.79","0.000","-0.079","-0.9","3","3",""
"Miguel Olivo  C","4","0","0","0","0","0","4",".236",".287",".395",".682","11","9","-0.056","0.51","0.000","-0.056","-0.6","4","0",""
"Carlos Peguero  LF","3","0","0","0","0","1","3",".229",".289",".482",".771","13","8","-0.043","0.55","0.000","-0.043","-0.6","1","0",""
"Mike Carp  DH","2","0","1","0","1","1","3",".250",".500",".375",".875","13","6","0.057","0.56","0.062","-0.005","0.5","","",""
"Chone Figgins  3B","2","0","0","0","1","0","3",".191",".238",".253",".491","13","6","0.026","0.92","0.058","-0.032","0.2","0","2",""
"Greg Halman  CF","3","0","1","0","0","1","3",".444",".444",".556","1.000","7","5","-0.080","0.98","0.000","-0.080","-1.1","4","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Michael Pineda  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jamey Wright  P","","","","","","","","","","","","","","","","","","","1","0",""
"Jeff Gray  P","","","","","","","","","","","","","","","","","","","0","0",""
