"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","3","0","0","0","1","0","4",".271",".320",".327",".646","18","9","-0.046","1.04","0.022","-0.068","-0.3","3","0",""
"Brendan Ryan  SS","4","0","2","1","0","1","4",".252",".316",".311",".627","14","10","0.126","1.23","0.171","-0.045","1.1","3","3","2B"
"Adam Kennedy  1B","4","0","0","0","0","0","4",".260",".307",".400",".707","9","6","-0.149","1.16","0.000","-0.149","-1.3","8","0",""
"Justin Smoak  DH","4","0","0","0","0","0","4",".238",".338",".434",".772","11","7","-0.124","1.13","0.000","-0.124","-1.1","","",""
"Dustin Ackley  2B","4","0","1","0","0","1","4",".298",".359",".544",".903","11","9","0.010","0.82","0.059","-0.049","-0.2","1","3",""
"Miguel Olivo  C","4","0","1","0","0","0","4",".219",".263",".391",".653","6","6","-0.061","0.90","0.013","-0.074","-0.5","4","0",""
"Kyle Seager  3B","4","0","0","0","0","2","4",".000",".000",".000",".000","13","9","-0.077","0.77","0.000","-0.077","-0.7","1","3",""
"Franklin Gutierrez  CF","3","1","2","0","0","0","3",".190",".223",".232",".455","16","10","0.106","1.27","0.133","-0.028","0.8","3","0","SB"
"Carlos Peguero  LF","3","0","0","0","0","2","3",".190",".243",".372",".616","18","10","-0.126","1.68","0.000","-0.126","-1.0","0","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Doug Fister  P","","","","","","","","","","","","","","","","","","","1","2",""
"Chris Ray  P","","","","","","","","","","","","","","","","","","","0","0",""
