"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","4","0","1","0","0","1","4",".279",".326",".334",".661","15","8","-0.072","1.70","0.061","-0.133","-0.5","2","0",""
"Brendan Ryan  SS","4","0","0","0","0","1","4",".250",".310",".309",".619","15","10","-0.068","1.51","0.019","-0.087","-0.4","1","3",""
"Justin Smoak  1B","4","1","1","0","0","0","4",".259",".361",".481",".842","15","9","-0.139","1.20","0.028","-0.167","-0.7","5","0","2B"
"Miguel Olivo  C","4","0","2","1","0","1","4",".235",".279",".412",".691","15","10","0.171","1.20","0.196","-0.025","1.4","12","0",""
"Franklin Gutierrez  CF","4","0","0","0","0","1","4",".202",".233",".263",".496","19","12","-0.152","2.06","0.024","-0.177","-0.8","1","0",""
"Greg Halman  LF","2","0","0","0","0","0","2",".367",".387",".533",".920","5","4","-0.106","1.69","0.000","-0.106","-0.9","1","0","GDP"
"Mike Carp  PH-LF","2","0","0","0","0","1","2",".200",".333",".240",".573","7","5","-0.092","1.88","0.000","-0.092","-0.4","0","0",""
"Chone Figgins  3B","4","0","0","0","0","2","4",".190",".238",".254",".492","16","13","-0.121","1.23","0.000","-0.121","-0.7","0","1",""
"Jack Wilson  2B","2","0","0","0","0","0","2",".235",".262",".261",".522","12","7","-0.039","0.81","0.000","-0.039","-0.3","0","0",""
"Dustin Ackley  PH-2B","1","0","1","0","0","0","1",".313",".313",".625",".938","3","1","0.024","0.79","0.024","0.000","0.1","1","2",""
"Erik Bedard  P","2","0","0","0","0","1","2",".200",".200",".200",".400","14","10","-0.026","0.51","0.000","-0.026","-0.2","0","0",""
"Jack Cust  PH","1","0","1","0","0","0","1",".219",".362",".322",".684","1","1","0.039","1.61","0.039","0.000","0.2","","",""
"Aaron Laffey  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Chris Ray  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
