"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Dexter Fowler  CF","2","0","2","0","1","0","3",".274",".391",".381",".772","13","6","0.063","0.52","0.063","0.000","0.8","0","1",""
"Robbie Grossman  LF","1","0","0","0","0","0","1",".181",".277",".313",".590","2","1","-0.001","0.03","0.000","-0.001","-0.2","1","0",""
"Jose Altuve  2B","4","0","1","0","0","0","4",".315",".353",".423",".776","14","8","-0.066","0.71","0.001","-0.066","-0.6","0","1","2B"
"George Springer  RF","4","0","1","0","0","1","4",".250",".337",".483",".820","15","11","-0.049","0.51","0.002","-0.050","-0.2","3","0",""
"Jason Castro  C","4","0","0","0","0","2","4",".226",".298",".369",".667","18","12","-0.047","0.45","0.000","-0.047","-1.3","8","0",""
"Matt Dominguez  3B","4","0","0","0","0","1","4",".250",".304",".412",".716","12","8","-0.039","0.39","0.000","-0.039","-1.0","2","2",""
"Jon Singleton  1B","4","0","1","0","0","0","4",".158",".200",".316",".516","16","10","0.015","0.27","0.026","-0.011","-0.3","5","1",""
"Alex Presley  LF-CF","2","0","0","0","1","1","3",".240",".280",".336",".616","18","10","-0.031","0.49","0.003","-0.034","-0.3","4","0",""
"Chris Carter  PH","1","0","0","0","0","0","1",".192",".288",".412",".701","2","1","0.000","0.00","0.000","0.000","-0.2","","",""
"Jesus Guzman  DH","3","0","0","0","1","1","4",".202",".291",".288",".579","22","11","-0.021","0.27","0.005","-0.026","-0.3","","",""
"Marwin Gonzalez  SS","3","0","0","0","0","0","3",".276",".329",".395",".724","3","3","-0.028","0.37","0.000","-0.028","-0.8","0","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Scott Feldman  P","","","","","","","","","","","","","","","","","","","0","0",""
"Paul Clemens  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jerome Williams  P","","","","","","","","","","","","","","","","","","","1","1",""
"Tony Sipp  P","","","","","","","","","","","","","","","","","","","0","0",""
