"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 6","boxscore","BAL","@","TBR","W","6","2","","1-0","1","Tied","Tillman","Archer","","3:01","D","31,042","+"
"2","2","Tuesday, Apr 7","boxscore","BAL","@","TBR","W","6","5","","2-0","1","up 0.5","Gausman","Karns","Britton","3:22","N","13,906","++"
"3","3","Wednesday, Apr 8","boxscore","BAL","@","TBR","L","0","2","","2-1","1","up 0.5","Odorizzi","Gonzalez","Boxberger","3:00","N","13,569","-"
"4","4","Friday, Apr 10","boxscore","BAL","","TOR","L","5","12","","2-2","3","1.0","Buehrle","Norris","","2:45","D","45,936","--"
"5","5","Saturday, Apr 11","boxscore","BAL","","TOR","W","7","1","","3-2","2","1.0","Jimenez","Sanchez","","2:34","N","38,897","+"
"6","6","Sunday, Apr 12","boxscore","BAL","","TOR","L","7","10","","3-3","3","1.0","Loup","Tillman","Castro","3:17","D","32,522","-"
"7","7","Monday, Apr 13","boxscore","BAL","","NYY","L","5","6","","3-4","4","2.0","Pineda","Hunter","Miller","3:09","N","21,633","--"
"8","8","Tuesday, Apr 14","boxscore","BAL","","NYY","W","4","3","","4-4","3","2.0","Gonzalez","Sabathia","Britton","2:29","N","19,283","+"
"9","9","Wednesday, Apr 15","boxscore","BAL","","NYY","W","7","5","","5-4","2","1.0","Brach","Carpenter","Britton","3:14","N","23,409","++"
"10","10","Friday, Apr 17","boxscore","BAL","@","BOS","L-wo","2","3","","5-5","3","2.0","Uehara","Matusz","","3:13","N","34,341","-"
"11","11","Saturday, Apr 18","boxscore","BAL","@","BOS","W","4","1","","6-5","2","1.0","Tillman","Buchholz","Britton","3:24","D","37,655","+"
"12","12","Sunday, Apr 19","boxscore","BAL","@","BOS","W","8","3","","7-5","1","Tied","Gonzalez","Porcello","","3:14","D","37,761","++"
