"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yordano Ventura, W (9-8)","6","8","2","2","1","8","0","3.47","27","105","67","42","14","11","5","13","10","0","55","","","0.123","1.61","0.7"
"Kelvin Herrera, H (11)","1","0","0","0","1","1","0","1.69","4","21","13","7","3","3","2","0","0","0","","0","0","0.103","1.50","0.5"
"Wade Davis, H (22)","1","2","0","0","0","1","0","0.93","5","20","13","10","2","1","1","3","1","0","","0","0","0.133","3.38","0.5"
"Greg Holland, S (32)","1","2","1","1","0","1","0","1.85","5","18","13","8","2","3","1","3","2","0","","0","0","0.080","2.63","-0.5"
