"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"James Shields, W (4-3)","7","7","0","0","2","4","0","2.70","28","118","73","40","12","21","13","8","5","0","65","","","0.201","0.87","2.8"
"Aaron Crow","1","0","0","0","0","0","0","0.00","3","9","5","3","1","1","2","1","1","0","","0","0","0.002","0.03","0.4"
"Louis Coleman","1","1","0","0","0","1","0","6.30","4","22","19","14","1","4","1","2","1","0","","0","0","0.000","0.00","0.4"
