"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Aaron Brooks, L (0-1)","0.2","5","7","7","3","0","0","43.88","11","42","22","13","4","5","3","3","3","0","11","","","-0.420","1.00","-7.0"
"Michael Mariot","3.1","6","4","4","0","2","0","6.87","16","65","39","24","8","7","5","9","4","0","","2","0","-0.016","0.08","-2.1"
"Tim Collins","3","1","0","0","0","3","0","4.91","11","46","27","13","4","10","2","5","1","0","","0","0","0.000","0.00","1.4"
"Louis Coleman","1","2","1","1","1","0","0","6.27","6","23","14","8","2","4","1","4","3","0","","0","0","0.000","0.00","-0.5"
