"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Brantley  CF","4","0","0","0","0","3","4",".294",".368",".427",".795","15","11","-0.108","1.05","0.000","-0.108","-0.6","4","0",""
"Asdrubal Cabrera  SS","4","0","1","0","0","2","4",".287",".348",".491",".839","14","11","-0.088","1.23","0.024","-0.112","-0.3","0","1",""
"Shin-Soo Choo  RF","3","0","2","0","0","0","3",".239",".322",".368",".690","15","9","0.030","1.40","0.111","-0.081","-0.1","1","0","SB,CS"
"Carlos Santana  1B","3","0","0","0","0","0","3",".227",".360",".409",".769","18","10","-0.104","1.23","0.000","-0.104","-0.7","6","0",""
"Travis Buck  LF","3","0","0","0","0","0","3",".262",".279",".333",".612","11","8","-0.122","1.48","0.000","-0.122","-0.8","2","0",""
"Orlando Cabrera  2B","3","0","0","0","0","0","3",".280",".299",".360",".659","11","7","-0.097","1.26","0.000","-0.097","-0.6","0","2",""
"Shelley Duncan  DH","3","0","0","0","0","2","3",".240",".269",".400",".669","12","10","-0.067","0.87","0.000","-0.067","-0.4","","",""
"Jack Hannahan  3B","3","0","0","0","0","1","3",".239",".321",".376",".697","9","6","-0.092","1.17","0.000","-0.092","-0.6","2","2",""
"Lou Marson  C","2","0","0","0","0","0","2",".278",".325",".417",".742","4","4","-0.045","0.90","0.000","-0.045","-0.3","8","2",""
"Matt LaPorta  PH","1","0","0","0","0","0","1",".265",".348",".470",".818","2","2","-0.076","2.91","0.000","-0.076","-0.2","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Masterson  P","","","","","","","","","","","","","","","","","","","1","1",""
