"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Brantley  LF","5","2","2","1","0","2","5",".270",".330",".384",".714","25","15","0.050","0.61","0.092","-0.042","1.0","1","0","2B"
"Asdrubal Cabrera  SS","5","1","2","2","0","1","5",".295",".348",".496",".844","23","16","0.111","0.49","0.132","-0.021","1.3","0","2","HR"
"Travis Hafner  DH","2","1","2","1","2","0","5",".333",".422",".533",".955","20","8","0.064","0.43","0.064","0.000","1.9","","","HBP"
"Luis Valbuena  PR","0","0","0","0","0","0","0",".125",".125",".125",".250","","","0.000","0.00","0.000","0.000","0.0","","",""
"Carlos Santana  C","5","1","2","3","0","2","5",".233",".364",".432",".795","15","12","0.188","0.61","0.213","-0.025","2.0","13","0","HR,2B"
"Grady Sizemore  CF","3","1","1","0","2","1","5",".232",".301",".446",".748","24","9","0.015","0.40","0.030","-0.015","0.4","4","0","IW"
"Orlando Cabrera  2B","5","1","1","0","0","0","5",".247",".278",".328",".606","26","16","-0.006","0.58","0.070","-0.076","-1.3","3","0","SB,GDP"
"Travis Buck  RF","3","0","0","1","0","1","4",".250",".287",".375",".662","18","12","-0.042","0.57","0.000","-0.042","-0.9","0","0","SF"
"Ezequiel Carrera  RF","0","0","0","0","0","0","0",".250",".250",".250",".500","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Matt LaPorta  1B","4","1","1","0","0","0","4",".243",".303",".417",".720","13","9","-0.010","0.41","0.016","-0.026","-0.2","5","0",""
"Lonnie Chisenhall  3B","3","0","0","0","0","1","3",".242",".286",".424",".710","13","9","-0.037","0.51","0.000","-0.037","-0.7","0","0",""
"Jack Hannahan  3B","1","0","0","0","0","0","1",".221",".310",".346",".657","4","2","-0.003","0.10","0.000","-0.003","-0.2","0","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Masterson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Joe Smith  P","","","","","","","","","","","","","","","","","","","0","1",""
"Vinnie Pestano  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tony Sipp  P","","","","","","","","","","","","","","","","","","","0","0",""
