"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Brantley  LF","4","0","3","0","0","0","4",".280",".342",".404",".746","13","10","0.301","2.15","0.317","-0.016","1.6","3","0","2B"
"Cord Phelps  2B","3","0","1","0","0","0","4",".216",".293",".378",".671","12","10","0.042","2.15","0.063","-0.021","0.3","0","3","SH"
"Asdrubal Cabrera  SS","4","0","0","0","0","2","4",".290",".342",".489",".831","14","9","-0.417","2.41","0.000","-0.417","-2.2","2","4",""
"Carlos Santana  C","2","0","0","0","2","2","4",".231",".363",".413",".777","23","10","-0.019","2.58","0.042","-0.062","-0.3","6","0","IW"
"Grady Sizemore  CF","4","0","0","0","0","0","4",".224",".295",".448",".744","11","8","-0.302","3.07","0.000","-0.302","-1.6","0","1",""
"Orlando Cabrera  3B","4","0","0","0","0","0","4",".239",".268",".313",".581","10","8","-0.154","1.59","0.000","-0.154","-0.8","0","0",""
"Jack Hannahan  1B","4","0","0","0","0","1","4",".214",".304",".333",".637","12","9","-0.106","1.12","0.000","-0.106","-0.5","11","0",""
"Austin Kearns  RF","2","0","0","0","0","0","3",".194",".286",".269",".555","14","7","-0.012","0.57","0.016","-0.028","-0.1","2","0","HBP"
"Travis Buck  PH","1","0","0","0","0","0","1",".225",".275",".343",".618","3","2","-0.031","1.29","0.000","-0.031","-0.1","","",""
"Justin Masterson  P","2","0","0","0","0","1","2",".000",".000",".000",".000","7","6","-0.054","1.05","0.000","-0.054","-0.4","0","2",""
"Tony Sipp  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Travis Hafner  PH","1","0","1","0","0","0","1",".341",".413",".568",".982","5","4","0.090","2.12","0.090","0.000","0.4","","",""
"Adam Everett  PR","0","0","0","0","0","0","0",".228",".290",".246",".536","","","0.000","0.00","0.000","0.000","0.0","","",""
"Vinnie Pestano  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
