"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Desmond Jennings  LF","4","0","1","0","1","2","5",".238",".304",".346",".650","21","13","0.020","0.62","0.061","-0.041","-0.6","4","0","SB"
"Carlos Pena  1B","5","0","0","0","0","3","5",".199",".348",".359",".707","24","17","-0.131","0.72","0.000","-0.131","-1.6","8","3","GDP"
"Melvin Upton  CF","4","1","0","0","1","4","5",".259",".314",".391",".705","26","16","-0.016","0.48","0.029","-0.045","-0.1","0","0","SB"
"Jeff Keppinger  3B","3","1","0","0","1","0","4",".320",".355",".420",".775","8","4","-0.003","0.65","0.038","-0.041","-0.2","1","0",""
"Elliot Johnson  SS","1","0","0","0","0","0","1",".264",".341",".393",".733","3","2","-0.001","0.03","0.000","-0.001","-0.1","0","1",""
"Ben Zobrist  RF","3","3","2","0","1","0","4",".237",".367",".427",".795","17","7","0.066","0.79","0.078","-0.012","0.7","1","0",""
"Sean Rodriguez  SS-3B","3","2","1","1","1","0","4",".219",".267",".340",".607","12","6","0.130","1.07","0.161","-0.031","1.1","2","2","2B"
"Brooks Conrad  2B","3","0","2","4","1","0","4",".130",".196",".304",".500","15","6","0.302","1.07","0.308","-0.006","3.3","2","5","2·2B"
"Jose Lobaton  C","3","0","0","1","1","0","4",".255",".379",".345",".724","26","16","-0.008","0.95","0.059","-0.068","-0.0","6","0",""
"Cesar Ramos  P","1","0","0","0","0","1","1",".000",".000",".000",".000","7","5","-0.020","0.73","0.000","-0.020","-0.4","0","1",""
"Wade Davis  P","1","0","0","0","0","1","1",".500",".500",".500","1.000","4","4","-0.017","0.68","0.000","-0.017","-0.2","2","0",""
"Brandon Gomes  P","1","0","0","1","1","1","2",".000",".500",".000",".500","8","4","0.016","0.67","0.031","-0.015","0.8","1","0",""
"J.P. Howell  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
