"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 6","boxscore","MIN","@","DET","L","0","4","","0-1","3","1.0","Price","Hughes","Nathan","2:30","D","45,030","-"
"2","2","Wednesday, Apr 8","boxscore","MIN","@","DET","L","0","11","","0-2","4","2.0","Sanchez","Nolasco","","3:06","D","28,280","--"
"3","3","Thursday, Apr 9","boxscore","MIN","@","DET","L","1","7","","0-3","4","3.0","Greene","Gibson","","2:43","D","26,782","---"
"4","4","Friday, Apr 10","boxscore","MIN","@","CHW","W","6","0","","1-3","4","3.0","Milone","Noesi","Duensing","3:01","D","38,533","+"
"5","5","Saturday, Apr 11","boxscore","MIN","@","CHW","L","4","5","","1-4","4","4.0","Duke","Boyer","Robertson","2:54","D","22,317","-"
"6","6","Sunday, Apr 12","boxscore","MIN","@","CHW","L","2","6","","1-5","5","5.0","Sale","Hughes","","2:56","D","23,057","--"
"7","7","Monday, Apr 13","boxscore","MIN","","KCR","L","3","12","","1-6","5","6.0","Duffy","May","","2:50","D","40,123","---"
"8","8","Wednesday, Apr 15","boxscore","MIN","","KCR","W","3","1","","2-6","5","5.5","Gibson","Volquez","Perkins","2:25","N","21,362","+"
"9","9","Thursday, Apr 16","boxscore","MIN","","KCR","W","8","5","","3-6","5","5.0","Milone","Vargas","Perkins","3:01","D","17,449","++"
"10","10","Friday, Apr 17","boxscore","MIN","","CLE","W-wo","3","2","11","4-6","3","5.0","Boyer","Shaw","","3:38","N","21,307","+++"
"11","11","Saturday, Apr 18","boxscore","MIN","","CLE","L","2","4","","4-7","5","5.0","Salazar","Hughes","Allen","2:33","D","23,949","-"
"12","12","Sunday, Apr 19","boxscore","MIN","","CLE","W","7","2","","5-7","3","5.0","May","House","","2:45","D","17,923","+"
"13","13","Monday, Apr 20","boxscore","MIN","@","KCR","L","1","7","","5-8","4","6.0","Volquez","Gibson","","2:43","N","20,393","-"
"14","14","Tuesday, Apr 21","boxscore","MIN","@","KCR","L","5","6","","5-9","5","6.0","Young","Fien","Davis","2:55","N","20,990","--"
"15","15","Wednesday, Apr 22","boxscore","MIN","@","KCR","W","3","0","","6-9","4","5.0","Pelfrey","Guthrie","Perkins","2:47","N","24,721","+"
"16","16","Friday, Apr 24","boxscore","MIN","@","SEA","L","0","2","","6-10","5","5.5","Hernandez","Hughes","","2:03","N","25,215","-"
"17","17","Saturday, Apr 25","boxscore","MIN","@","SEA","W","8","5","","7-10","4","5.0","Stauffer","Paxton","Perkins","3:26","N","33,566","+"
"18","18","Sunday, Apr 26","boxscore","MIN","@","SEA","W","4","2","11","8-10","4","4.5","Fien","Olson","Perkins","3:40","D","35,242","++"
"19","19","Monday, Apr 27","boxscore","MIN","","DET","L","4","5","","8-11","4","5.5","Price","Milone","Soria","3:17","N","18,054","-"
"20","20","Tuesday, Apr 28","boxscore","MIN","","DET","W","3","2","","9-11","4","5.0","Pelfrey","Sanchez","Perkins","2:40","N","18,169","+"
"21","21","Wednesday, Apr 29","boxscore","MIN","","DET","L","7","10","","9-12","4","5.5","Gorzelanny","Fien","Soria","3:33","D","19,447","-"
"22","22","Thursday, Apr 30","boxscore","MIN","","CHW","W","12","2","","10-12","3","5.0","May","Sale","","2:40","N","20,736","+"
"23","23","Friday, May 1","boxscore","MIN","","CHW","W","1","0","","11-12","3","5.0","Gibson","Quintana","Perkins","2:32","N","22,794","++"
"24","24","Saturday, May 2","boxscore","MIN","","CHW","W","5","3","","12-12","3","4.0","Nolasco","Noesi","Perkins","3:05","D","30,551","+++"
"25","25","Sunday, May 3","boxscore","MIN","","CHW","W","13","3","","13-12","3","3.5","Pressly","Danks","","3:20","D","22,423","++++"
"26","26","Monday, May 4","boxscore","MIN","","OAK","W","8","7","","14-12","3","3.0","Hughes","Hahn","Perkins","3:10","N","20,605","+++++"
"27","27","Tuesday, May 5","boxscore","MIN","","OAK","L","1","2","","14-13","3","3.5","Chavez","May","Clippard","2:43","N","18,135","-"
"28","28","Wednesday, May 6","boxscore","MIN","","OAK","W","13","0","","15-13","3","2.5","Gibson","Kazmir","","2:56","N","18,866","+"
"29","29","Thursday, May 7","boxscore","MIN","","OAK","W","6","5","","16-13","3","2.5","Nolasco","Pomeranz","Perkins","2:57","D","22,379","++"
"30","30","Friday, May 8","boxscore","MIN","@","CLE","W","9","3","","17-13","3","2.0","Pelfrey","Bauer","","2:47","N","19,102","+++"
"31","31","Saturday, May 9","boxscore","MIN","@","CLE","W","7","4","","18-13","3","1.5","Hughes","Chen","Perkins","3:02","D","16,199","++++"
