"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"J.J. Hardy  SS","4","1","2","0","0","2","5",".295",".356",".514",".871","17","10","0.011","1.29","0.109","-0.098","0.6","1","3","HBP"
"Nick Markakis  RF","5","1","5","1","0","0","5",".296",".343",".391",".734","12","11","0.319","1.14","0.319","0.000","3.8","1","1","2B,SB"
"Adam Jones  CF","5","0","0","0","0","3","5",".283",".325",".463",".788","15","12","-0.209","1.47","0.000","-0.209","-2.4","0","0",""
"Mark Reynolds  3B","3","1","1","3","1","2","5",".229",".354",".492",".847","21","11","0.364","1.42","0.447","-0.083","0.9","0","3","HR,SF,IW"
"Derrek Lee  1B","5","0","0","0","0","1","5",".240",".302",".352",".654","25","15","-0.156","1.00","0.000","-0.156","-2.2","13","0","GDP"
"Luke Scott  LF","3","0","0","0","1","1","4",".223",".305",".408",".712","16","10","-0.017","0.71","0.032","-0.049","-0.3","1","0",""
"Felix Pie  PR-LF","0","0","0","0","0","0","0",".239",".252",".292",".544","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Craig Tatum  C","3","0","1","0","0","0","4",".304",".393",".348",".741","11","9","-0.020","0.69","0.019","-0.039","-0.1","9","1","2B,SH"
"Blake Davis  2B","3","0","0","0","1","2","4",".286",".400",".381",".781","18","9","-0.021","0.62","0.012","-0.034","-0.3","2","2",""
"Robert Andino  2B","0","0","0","0","0","0","0",".258",".330",".311",".641","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Zach Britton  P","3","2","2","1","0","1","3",".625",".625","1.125","1.750","15","9","0.130","0.74","0.146","-0.016","1.1","0","1","HR"
"Jim Johnson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Vladimir Guerrero  PH","1","0","0","0","0","0","1",".277",".307",".377",".684","1","1","-0.025","1.79","0.000","-0.025","-0.3","","",""
"Koji Uehara  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Kevin Gregg  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","2",""
