"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"J.J. Hardy  SS","5","1","1","1","0","0","5",".292",".351",".530",".881","23","12","-0.011","0.96","0.093","-0.104","-0.1","2","4","HR"
"Nick Markakis  RF","5","0","2","0","0","0","5",".294",".340",".386",".727","12","9","0.021","0.73","0.070","-0.048","0.2","2","0",""
"Adam Jones  CF","4","0","2","0","0","0","4",".285",".327",".461",".787","12","8","0.008","0.94","0.060","-0.051","0.2","1","0",""
"Vladimir Guerrero  DH","4","0","2","0","0","0","4",".279",".315",".378",".693","14","11","-0.030","1.03","0.036","-0.066","-0.3","","","GDP"
"Mark Reynolds  3B","4","0","0","0","0","2","4",".230",".352",".507",".859","18","10","-0.176","1.30","0.000","-0.176","-1.9","0","2",""
"Matt Wieters  C","4","1","3","1","0","1","4",".269",".320",".412",".732","13","9","0.123","1.09","0.176","-0.053","1.0","4","1","HR"
"Derrek Lee  1B","4","0","0","0","0","1","4",".233",".293",".341",".634","16","9","-0.116","1.16","0.000","-0.116","-1.2","6","0",""
"Nolan Reimold  LF","4","0","2","0","0","0","4",".271",".362",".492",".854","13","9","-0.007","0.83","0.046","-0.053","0.2","3","0",""
"Robert Andino  2B","3","0","0","0","0","1","3",".254",".326",".306",".631","10","6","-0.068","0.94","0.000","-0.068","-0.9","6","2",""
"Blake Davis  PH","1","0","0","0","0","0","1",".280",".400",".360",".760","3","3","-0.041","1.58","0.000","-0.041","-0.3","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Mitch Atkins  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jim Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jason Berken  P","","","","","","","","","","","","","","","","","","","0","0",""
