"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Felix Pie  RF","4","0","1","0","0","1","4",".259",".259",".333",".593","15","10","-0.058","1.18","0.036","-0.094","-0.2","3","0",""
"Adam Jones  CF","4","1","3","1","0","0","4",".296",".339",".462",".802","16","9","0.303","1.06","0.337","-0.033","1.0","4","0","HR"
"Nick Markakis  1B","4","0","0","0","0","0","4",".244",".311",".318",".629","17","10","-0.108","1.12","0.000","-0.108","-0.9","8","0",""
"Matt Wieters  C","4","0","0","0","0","1","4",".263",".326",".401",".727","10","9","-0.093","0.89","0.000","-0.093","-0.7","6","0",""
"Luke Scott  DH","4","0","0","0","0","0","4",".230",".318",".412",".730","16","10","-0.093","0.95","0.000","-0.093","-0.8","","",""
"J.J. Hardy  SS","4","1","2","1","0","1","4",".250",".324",".406",".730","20","14","0.134","0.67","0.157","-0.023","1.0","3","0","HR"
"Nolan Reimold  LF","3","0","1","0","0","1","4",".357",".455",".714","1.169","10","9","-0.082","1.04","0.030","-0.113","-0.5","2","0","CS,HBP"
"Mark Reynolds  3B","3","0","0","0","1","2","4",".190",".303",".369",".672","21","11","-0.012","0.81","0.034","-0.046","-0.2","0","3",""
"Robert Andino  2B","3","0","0","0","0","2","3",".259",".363",".310",".673","13","10","-0.112","1.50","0.000","-0.112","-0.7","1","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"Brian Matusz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jim Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Koji Uehara  P","","","","","","","","","","","","","","","","","","","0","0",""
"Kevin Gregg  P","","","","","","","","","","","","","","","","","","","0","0",""
