"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Matt Angle  CF","3","2","1","1","2","0","5",".171",".261",".220",".480","27","13","0.124","1.87","0.216","-0.092","1.7","6","0",""
"J.J. Hardy  SS","4","0","0","0","1","0","5",".262",".302",".483",".785","19","11","-0.168","1.94","0.018","-0.186","-1.5","0","0","IW"
"Nick Markakis  RF","4","0","2","2","1","0","5",".284",".348",".406",".754","22","13","0.237","2.03","0.341","-0.103","2.1","2","0","2B"
"Vladimir Guerrero  DH","3","0","0","1","1","0","5",".286",".315",".414",".729","11","4","-0.145","1.76","0.007","-0.152","-0.9","","","SF,IW"
"Matt Wieters  C","5","0","0","1","0","1","5",".260",".321",".429",".750","18","14","-0.112","1.52","0.019","-0.130","-1.0","5","0",""
"Mark Reynolds  1B","4","0","0","0","1","1","5",".220",".322",".471",".793","16","9","-0.050","1.00","0.043","-0.094","-0.9","5","1",""
"Kyle Hudson  PR","0","0","0","0","0","0","0",".176",".176",".176",".353","","","0.033","2.83","0.033","0.000","0.1","","","SB"
"Chris Davis  3B","3","2","1","0","2","2","5",".250",".301",".390",".691","24","12","-0.003","1.46","0.127","-0.130","0.5","2","0","2B,SB"
"Nolan Reimold  LF","3","1","2","0","1","0","4",".239",".320",".416",".736","20","11","0.086","1.16","0.098","-0.012","0.8","0","0",""
"Robert Andino  2B","4","0","1","0","0","1","4",".265",".329",".338",".667","22","13","-0.065","1.70","0.065","-0.131","-0.5","3","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Tommy Hunter  P","","","","","","","","","","","","","","","","","","","1","0",""
"Willie Eyre  P","","","","","","","","","","","","","","","","","","","0","0",""
"Clay Rapada  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brad Bergesen  P","","","","","","","","","","","","","","","","","","","0","0",""
