"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"J.J. Hardy  SS","4","0","0","0","0","1","4",".265",".314",".490",".804","19","12","-0.115","1.02","0.000","-0.115","-1.1","4","2",""
"Nick Markakis  RF","3","0","1","0","1","1","4",".285",".336",".394",".730","18","10","-0.028","1.08","0.036","-0.063","-0.1","0","0",""
"Adam Jones  CF","4","1","2","1","0","2","4",".294",".335",".486",".821","16","12","0.096","1.20","0.149","-0.054","0.9","1","0","SB"
"Vladimir Guerrero  DH","4","0","1","1","0","1","4",".284",".319",".405",".724","13","9","-0.013","1.08","0.073","-0.086","-0.0","","",""
"Chris Davis  1B","4","0","0","0","0","1","4",".238",".282",".388",".670","17","9","-0.129","1.26","0.000","-0.129","-1.1","8","1",""
"Mark Reynolds  3B","4","0","0","0","0","1","4",".219",".334",".473",".807","19","11","-0.091","0.85","0.000","-0.091","-0.8","0","3",""
"Felix Pie  LF","3","0","1","0","0","0","3",".218",".248",".272",".520","11","7","-0.058","0.77","0.013","-0.071","-0.5","0","0",""
"Nolan Reimold  PH","1","0","0","0","0","0","1",".229",".320",".431",".751","3","2","-0.012","0.46","0.000","-0.012","-0.1","","",""
"Craig Tatum  C","3","0","0","0","0","2","3",".273",".327",".295",".622","9","7","-0.073","0.95","0.000","-0.073","-0.7","10","0",""
"Robert Andino  2B","2","1","1","0","1","1","3",".265",".339",".327",".666","14","7","0.066","1.04","0.082","-0.016","0.5","0","3","3·SB"
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Arrieta  P","","","","","","","","","","","","","","","","","","","1","2",""
"Jim Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Kevin Gregg  P","","","","","","","","","","","","","","","","","","","0","0",""
