"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","4","0","0","0","0","0","4",".275",".342",".381",".724","25","17","-0.067","0.66","0.000","-0.067","-0.8","4","0",""
"Ben Revere  RF","4","0","0","0","0","0","4",".311",".335",".371",".706","16","10","-0.046","0.46","0.000","-0.046","-0.7","1","0",""
"Joe Mauer  1B","4","0","1","0","0","0","4",".313",".414",".429",".843","16","11","0.011","0.29","0.027","-0.016","-0.1","7","0","2B"
"Josh Willingham  LF","3","0","1","0","0","2","4",".274",".385",".535",".920","17","11","-0.029","0.85","0.054","-0.083","-0.1","2","0","CS,HBP"
"Trevor Plouffe  3B","3","0","0","0","0","3","3",".246",".328",".538",".866","20","13","-0.067","0.95","0.000","-0.067","-0.9","1","0",""
"Ryan Doumit  C","3","0","1","0","0","2","3",".269",".326",".437",".762","14","9","-0.003","0.42","0.019","-0.022","-0.1","4","0",""
"Brian Dozier  SS","3","0","0","0","0","1","3",".228",".247",".311",".559","9","5","-0.052","0.69","0.000","-0.052","-0.8","1","3",""
"Jamey Carroll  2B","2","0","0","0","1","0","3",".256",".337",".303",".641","17","10","-0.009","0.50","0.015","-0.024","-0.2","4","4",""
"Brian Duensing  P","1","0","0","0","0","1","1",".000",".000",".000",".000","5","3","-0.012","0.46","0.000","-0.012","-0.1","0","0",""
"Anthony Swarzak  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.030","1.15","0.000","-0.030","-0.4","0","1",""
"Chris Parmelee  PH","1","0","0","0","0","0","1",".177",".255",".250",".505","2","2","-0.004","0.14","0.000","-0.004","-0.2","","",""
"Matt Capps  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
