"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ben Revere  CF","4","1","1","0","0","1","4",".316",".346",".372",".717","14","11","0.101","0.76","0.132","-0.031","1.0","3","0","SB"
"Darin Mastroianni  RF","3","0","0","0","0","2","3",".279",".338",".403",".741","13","8","-0.103","1.43","0.000","-0.103","-0.8","0","0",""
"Joe Mauer  DH","3","0","0","0","0","0","3",".318",".411",".437",".848","10","7","-0.079","1.08","0.000","-0.079","-0.6","","",""
"Josh Willingham  LF","3","0","1","0","0","1","3",".263",".371",".545",".916","12","8","-0.042","0.59","0.011","-0.053","-0.3","6","0","CS"
"Justin Morneau  1B","3","0","1","0","0","1","3",".275",".336",".470",".807","15","10","0.007","0.94","0.048","-0.041","-0.1","7","0",""
"Ryan Doumit  C","3","0","1","0","0","0","3",".290",".337",".478",".815","7","6","0.046","1.01","0.072","-0.027","0.3","4","1",""
"Trevor Plouffe  3B","3","0","0","0","0","1","3",".240",".309",".479",".789","7","6","-0.201","1.03","0.000","-0.201","-1.6","3","2",""
"Jamey Carroll  2B","3","0","0","0","0","1","3",".238",".324",".280",".604","13","10","-0.076","1.01","0.000","-0.076","-0.7","0","0",""
"Pedro Florimon  SS","3","0","0","0","0","2","3",".400",".471",".600","1.071","13","9","-0.050","0.68","0.000","-0.050","-0.5","1","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Cole De Vries  P","","","","","","","","","","","","","","","","","","","0","0",""
"Anthony Swarzak  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jeff Gray  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tyler Robertson  P","","","","","","","","","","","","","","","","","","","0","1",""
