"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","5","0","2","1","1","0","6",".289",".353",".399",".752","20","10","0.294","1.35","0.337","-0.043","3.5","2","0","2B,2·SB"
"Ben Revere  RF","4","1","1","0","1","0","6",".311",".343",".366",".709","23","13","0.031","1.41","0.132","-0.101","0.1","4","0","SH"
"Joe Mauer  C","2","0","1","1","2","1","5",".317",".414",".437",".851","24","10","0.120","1.86","0.180","-0.060","1.5","5","0","2B,HBP"
"Ryan Doumit  DH","5","0","0","0","0","2","5",".286",".334",".471",".805","21","13","-0.353","2.49","0.000","-0.353","-2.7","","",""
"Justin Morneau  1B","5","0","0","0","0","2","5",".272",".333",".464",".797","14","12","-0.188","1.37","0.000","-0.188","-1.8","6","0",""
"Matt Carson  LF","5","1","1","0","0","3","5",".381",".381",".429",".810","21","17","-0.030","0.89","0.053","-0.083","-0.5","3","1",""
"Trevor Plouffe  3B","5","2","3","0","0","1","5",".242",".310",".475",".785","12","10","0.067","0.72","0.105","-0.038","0.6","2","2",""
"Jamey Carroll  2B","4","1","3","0","0","0","5",".243",".328",".285",".613","14","9","0.022","0.88","0.049","-0.027","0.4","1","1","SH"
"Pedro Florimon  SS","4","1","1","1","1","1","5",".318",".400",".500",".900","19","12","-0.058","1.47","0.071","-0.129","0.0","1","1","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Scott Diamond  P","","","","","","","","","","","","","","","","","","","0","0",""
"Anthony Swarzak  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jeff Gray  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jared Burton  P","","","","","","","","","","","","","","","","","","","0","1",""
"Tyler Robertson  P","","","","","","","","","","","","","","","","","","","0","0",""
