"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 6","boxscore","NYY","","TOR","L","1","6","","0-1","4","1.0","Hutchison","Tanaka","","2:59","D","48,469","-"
"2","2","Wednesday, Apr 8","boxscore","NYY","","TOR","W","4","3","","1-1","2","0.5","Betances","Loup","Miller","2:56","N","31,020","+"
"3","3","Thursday, Apr 9","boxscore","NYY","","TOR","L","3","6","","1-2","4","1.0","Norris","Sabathia","Castro","2:52","N","32,152","-"
"4","4","Friday, Apr 10","boxscore","NYY","","BOS","L","5","6","19","1-3","4","2.0","Wright","Rogers","","6:49","N","41,292","--"
"5","5","Saturday, Apr 11","boxscore","NYY","","BOS","L","4","8","","1-4","5","3.0","Kelly","Warren","","3:13","D","46,678","---"
"6","6","Sunday, Apr 12","boxscore","NYY","","BOS","W","14","4","","2-4","5","2.0","Tanaka","Buchholz","","3:24","N","43,019","+"
"7","7","Monday, Apr 13","boxscore","NYY","@","BAL","W","6","5","","3-4","4","2.0","Pineda","Hunter","Miller","3:09","N","21,633","++"
"8","8","Tuesday, Apr 14","boxscore","NYY","@","BAL","L","3","4","","3-5","5","3.0","Gonzalez","Sabathia","Britton","2:29","N","19,283","-"
"9","9","Wednesday, Apr 15","boxscore","NYY","@","BAL","L","5","7","","3-6","5","3.0","Brach","Carpenter","Britton","3:14","N","23,409","--"
"10","10","Friday, Apr 17","boxscore","NYY","@","TBR","W","5","4","","4-6","5","3.0","Betances","Jepsen","Miller","3:12","N","15,752","+"
"11","11","Saturday, Apr 18","boxscore","NYY","@","TBR","W","9","0","","5-6","5","2.0","Tanaka","Odorizzi","","3:07","N","20,824","++"
"12","12","Sunday, Apr 19","boxscore","NYY","@","TBR","W","5","3","","6-6","3","1.0","Pineda","Andriese","Miller","3:33","D","21,791","+++"
"13","13","Monday, Apr 20","boxscore","NYY","@","DET","L","1","2","","6-7","3","2.0","Simon","Sabathia","Soria","2:20","N","27,540","-"
"14","14","Tuesday, Apr 21","boxscore","NYY","@","DET","W","5","2","","7-7","2","2.0","Eovaldi","Lobstein","Miller","3:24","N","27,031","+"
"15","15","Wednesday, Apr 22","boxscore","NYY","@","DET","W","13","4","","8-7","2","1.0","Warren","Price","","3:35","N","27,389","++"
"16","16","Thursday, Apr 23","boxscore","NYY","@","DET","W","2","1","","9-7","1","Tied","Betances","Gorzelanny","Miller","3:02","D","27,754","+++"
"17","17","Friday, Apr 24","boxscore","NYY","","NYM","W","6","1","","10-7","1","Tied","Pineda","deGrom","","2:33","N","45,310","++++"
"18","18","Saturday, Apr 25","boxscore","NYY","","NYM","L","2","8","","10-8","1","Tied","Harvey","Sabathia","","2:45","D","47,909","-"
"19","19","Sunday, Apr 26","boxscore","NYY","","NYM","W","6","4","","11-8","1","Tied","Shreve","Niese","Miller","2:45","N","47,510","+"
"20","20","Monday, Apr 27","boxscore","NYY","","TBR","W","4","1","","12-8","1","up 1.0","Wilson","Gomes","Miller","2:59","N","34,590","++"
"21","21","Tuesday, Apr 28","boxscore","NYY","","TBR","W","4","2","","13-8","1","up 2.0","Whitley","Odorizzi","Martin","2:58","N","36,934","+++"
"22","22","Wednesday, Apr 29","boxscore","NYY","","TBR","L","2","3","13","13-9","1","up 1.0","Gomes","Shreve","Frieri","3:58","D","30,055","-"
"23","23","Friday, May 1","boxscore","NYY","@","BOS","W","3","2","","14-9","1","up 1.0","Rogers","Tazawa","Miller","3:14","N","35,444","+"
"24","24","Saturday, May 2","boxscore","NYY","@","BOS","W","4","2","","15-9","1","up 2.0","Eovaldi","Miley","Betances","2:44","D","36,611","++"
"25","25","Sunday, May 3","boxscore","NYY","@","BOS","W","8","5","","16-9","1","up 3.0","Warren","Kelly","Miller","3:52","N","33,198","+++"
"26","26","Monday, May 4","boxscore","NYY","@","TOR","L","1","3","","16-10","1","up 2.0","Dickey","Martin","Cecil","2:18","N","19,217","-"
"27","27","Tuesday, May 5","boxscore","NYY","@","TOR","W","6","3","","17-10","1","up 3.0","Pineda","Estrada","Miller","2:54","N","21,519","+"
"28","28","Wednesday, May 6","boxscore","NYY","@","TOR","L","1","5","","17-11","1","up 2.0","Buehrle","Sabathia","","2:30","N","21,312","-"
"29","29","Thursday, May 7","boxscore","NYY","","BAL","W","4","3","","18-11","1","up 3.0","Eovaldi","Tillman","Miller","2:51","N","39,816","+"
"30","30","Friday, May 8","boxscore","NYY","","BAL","W","5","4","","19-11","1","up 3.0","Betances","Gonzalez","Miller","3:05","N","38,731","++"
"31","31","Saturday, May 9","boxscore","NYY","","BAL","L","2","6","","19-12","1","up 2.0","Chen","Whitley","Britton","2:55","D","41,280","-"
"32","32","Sunday, May 10","boxscore","NYY","","BAL","W","6","2","","20-12","1","up 3.0","Pineda","Norris","","3:03","D","39,059","+"
"33","33","Monday, May 11","boxscore","NYY","@","TBR","W","11","5","","21-12","1","up 4.0","Sabathia","Colome","","2:48","N","10,619","++"
"34","34","Tuesday, May 12","boxscore","NYY","@","TBR","L","2","4","","21-13","1","up 3.0","Jepsen","Eovaldi","Boxberger","2:33","N","10,417","-"
"35","35","Wednesday, May 13","boxscore","NYY","@","TBR","L","2","3","","21-14","1","up 2.0","Karns","Warren","Boxberger","2:41","N","11,924","--"
"36","36","Thursday, May 14","boxscore","NYY","@","TBR","L","1","6","","21-15","1","up 1.0","Ramirez","Whitley","Andriese","2:45","N","11,977","---"
"37","37","Friday, May 15","boxscore","NYY","@","KCR","L","1","12","","21-16","1","up 1.0","Young","Pineda","","3:12","N","34,584","----"
"38","38","Saturday, May 16","boxscore","NYY","@","KCR","W","5","1","","22-16","1","up 2.0","Sabathia","Duffy","","2:52","N","31,871","+"
"39","39","Sunday, May 17","boxscore","NYY","@","KCR","L","0","6","","22-17","1","up 1.0","Volquez","Capuano","","3:03","D","31,251","-"
"40","40","Tuesday, May 19","boxscore","NYY","@","WSN","L-wo","6","8","10","22-18","1","Tied","Grace","Miller","","3:20","N","37,355","--"
"41","41","Wednesday, May 20","boxscore","NYY","@","WSN","L","2","3","","22-19","1","Tied","Zimmermann","Warren","Storen","2:43","N","37,648","---"
"42","42","Friday, May 22","boxscore","NYY","","TEX","L","9","10","","22-20","2","1.5","Lewis","Pineda","Ohlendorf","3:19","N","40,008","----"
"43","43","Saturday, May 23","boxscore","NYY","","TEX","L","4","15","","22-21","2","1.5","Martinez","Sabathia","","3:03","D","42,067","-----"
"44","44","Sunday, May 24","boxscore","NYY","","TEX","L","2","5","","22-22","2","1.5","Gallardo","Capuano","Tolleson","3:25","N","45,681","------"
"45","45","Monday, May 25","boxscore","NYY","","KCR","W","14","1","","23-22","2","0.5","Eovaldi","Guthrie","","3:12","D","36,031","+"
"46","46","Tuesday, May 26","boxscore","NYY","","KCR","W","5","1","","24-22","1","up 0.5","Warren","Vargas","","2:31","N","33,414","++"
"47","47","Wednesday, May 27","boxscore","NYY","","KCR","W","4","2","","25-22","1","up 1.5","Pineda","Young","Miller","2:42","D","32,734","+++"
"48","48","Thursday, May 28","boxscore","NYY","@","OAK","L","4","5","","25-23","1","up 1.0","Scribner","Sabathia","Clippard","2:50","N","21,795","-"
"49","49","Friday, May 29","boxscore","NYY","@","OAK","L","2","6","","25-24","1","up 1.0","Gray","Capuano","Clippard","2:49","N","23,540","--"
"50","50","Saturday, May 30","boxscore","NYY","@","OAK","W","5","3","","26-24","1","up 1.0","Shreve","Hahn","Miller","3:06","N","25,223","+"
