"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 6","boxscore","BOS","@","PHI","W","8","0","","1-0","1","Tied","Buchholz","Hamels","","3:01","D","45,549","+"
"2","2","Wednesday, Apr 8","boxscore","BOS","@","PHI","L","2","4","","1-1","2","0.5","Harang","Porcello","Papelbon","2:54","N","26,465","-"
"3","3","Thursday, Apr 9","boxscore","BOS","@","PHI","W","6","2","","2-1","1","Tied","Masterson","Buchanan","","3:08","N","23,418","+"
"4","4","Friday, Apr 10","boxscore","BOS","@","NYY","W","6","5","19","3-1","1","Tied","Wright","Rogers","","6:49","N","41,292","++"
"5","5","Saturday, Apr 11","boxscore","BOS","@","NYY","W","8","4","","4-1","1","up 1.0","Kelly","Warren","","3:13","D","46,678","+++"
"6","6","Sunday, Apr 12","boxscore","BOS","@","NYY","L","4","14","","4-2","1","Tied","Tanaka","Buchholz","","3:24","N","43,019","-"
"7","7","Monday, Apr 13","boxscore","BOS","","WSN","W","9","4","","5-2","1","up 1.0","Porcello","Zimmermann","","3:01","D","37,203","+"
"8","8","Tuesday, Apr 14","boxscore","BOS","","WSN","W","8","7","","6-2","1","up 1.0","Mujica","Treinen","Uehara","3:23","N","35,258","++"
"9","9","Wednesday, Apr 15","boxscore","BOS","","WSN","L","5","10","","6-3","1","up 1.0","Gonzalez","Miley","","3:08","D","33,493","-"
"10","10","Friday, Apr 17","boxscore","BOS","","BAL","W-wo","3","2","","7-3","1","up 1.5","Uehara","Matusz","","3:13","N","34,341","+"
"11","11","Saturday, Apr 18","boxscore","BOS","","BAL","L","1","4","","7-4","1","up 1.0","Tillman","Buchholz","Britton","3:24","D","37,655","-"
"12","12","Sunday, Apr 19","boxscore","BOS","","BAL","L","3","8","","7-5","1","Tied","Gonzalez","Porcello","","3:14","D","37,761","--"
"13","13","Monday, Apr 20","boxscore","BOS","","BAL","W","7","1","7","8-5","1","up 1.0","Masterson","Chen","","2:21","D","36,829","+"
"14","14","Tuesday, Apr 21","boxscore","BOS","@","TBR","W","1","0","","9-5","1","up 2.0","Miley","Archer","Uehara","2:48","N","14,307","++"
"15","15","Wednesday, Apr 22","boxscore","BOS","@","TBR","L","5","7","","9-6","1","up 1.0","Boxberger","Mujica","Geltz","3:10","N","12,733","-"
"16","16","Thursday, Apr 23","boxscore","BOS","@","TBR","L-wo","1","2","","9-7","1","Tied","Boxberger","Varvaro","","3:00","N","13,834","--"
"17","17","Friday, Apr 24","boxscore","BOS","@","BAL","W","7","5","","10-7","1","Tied","Ogando","Matusz","Uehara","3:29","N","37,359","+"
"18","18","Saturday, Apr 25","boxscore","BOS","@","BAL","L-wo","4","5","10","10-8","1","Tied","Matusz","Uehara","","2:57","N","36,757","-"
"19","19","Sunday, Apr 26","boxscore","BOS","@","BAL","L","7","18","","10-9","3","1.0","Norris","Miley","","3:13","D","43,802","--"
"20","20","Monday, Apr 27","boxscore","BOS","","TOR","W-wo","6","5","","11-9","2","1.0","Uehara","Castro","","2:48","N","34,739","+"
"21","21","Tuesday, Apr 28","boxscore","BOS","","TOR","L","8","11","","11-10","2","2.0","Estrada","Buchholz","Cecil","4:01","N","33,920","-"
"22","22","Wednesday, Apr 29","boxscore","BOS","","TOR","W","4","1","","12-10","2","1.0","Porcello","Dickey","Uehara","2:43","N","34,220","+"
"23","23","Friday, May 1","boxscore","BOS","","NYY","L","2","3","","12-11","3","2.0","Rogers","Tazawa","Miller","3:14","N","35,444","-"
"24","24","Saturday, May 2","boxscore","BOS","","NYY","L","2","4","","12-12","3","3.0","Eovaldi","Miley","Betances","2:44","D","36,611","--"
"25","25","Sunday, May 3","boxscore","BOS","","NYY","L","5","8","","12-13","4","4.0","Warren","Kelly","Miller","3:52","N","33,198","---"
"26","26","Monday, May 4","boxscore","BOS","","TBR","L","1","5","","12-14","5","4.0","Odorizzi","Buchholz","","3:10","N","34,541","----"
