"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Leonys Martin  CF","4","0","1","1","1","0","5",".238",".294",".286",".580","17","10","-0.092","0.76","0.020","-0.112","0.3","1","0","GDP"
"Elvis Andrus  SS","4","0","0","0","1","0","5",".188",".197",".266",".463","23","11","-0.034","0.75","0.043","-0.077","-1.1","2","2","GDP"
"Prince Fielder  1B","3","1","0","0","1","1","4",".367",".424",".483",".908","13","8","-0.050","0.73","0.012","-0.062","-0.5","6","2",""
"Adrian Beltre  3B","3","1","2","1","1","0","4",".183",".246",".350",".596","10","5","0.016","0.70","0.049","-0.033","1.3","0","3","HR"
"Shin-Soo Choo  RF","2","1","0","0","1","0","4",".128",".244",".231",".475","16","6","-0.046","0.95","0.033","-0.079","-0.3","6","0","HBP,GDP"
"Robinson Chirinos  C","3","1","1","1","1","1","4",".194",".286",".484",".770","22","12","0.074","1.06","0.106","-0.031","1.8","7","1","2B"
"Jake Smolinski  LF","4","0","0","1","0","1","4",".115",".303",".269",".572","15","9","-0.102","1.05","0.000","-0.102","-1.2","0","0",""
"Rougned Odor  2B","3","0","1","1","1","0","4",".140",".283",".260",".543","14","7","0.040","0.48","0.056","-0.016","0.7","0","1",""
"Yovani Gallardo  P","2","0","1","0","0","0","2",".500",".500",".500","1.000","8","5","0.002","1.25","0.039","-0.037","0.0","1","0",""
"Roman Mendez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mitch Moreland  PH","1","0","0","0","0","0","1",".290",".395",".484",".879","3","2","-0.029","0.72","0.000","-0.029","-0.5","","","GDP"
"Logan Verrett  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Stolmy Pimentel  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Adam Rosales  PH","1","1","1","0","0","0","1",".235",".278",".412",".690","5","3","0.003","0.09","0.003","0.000","0.2","","",""
