"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jason Vargas, L (6-3)","5","7","3","3","1","2","1","2.80","22","88","58","34","8","16","3","16","5","0","42","","","-0.084","0.89","-0.6"
"David Pauley","2","2","0","0","3","2","0","0.00","11","40","23","13","4","6","1","5","1","0","","0","0","0.028","0.39","1.0"
"Sean White","1","2","0","0","0","0","0","6.87","4","9","6","5","0","1","3","1","1","0","","0","0","0.006","0.17","0.5"
