"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jason Vargas, L (0-1)","5.1","8","5","5","1","5","1","8.44","24","89","60","33","9","18","5","13","6","0","36","","","-0.112","1.11","-0.7"
"Shawn Kelley","1.1","4","1","1","0","2","0","3.86","8","24","16","8","5","3","1","5","3","0","","2","2","-0.091","0.46","-1.8"
"Sean White","1.1","0","0","0","0","1","0","0.00","4","18","13","6","4","3","2","1","0","0","","1","0","0.006","0.06","0.9"
