"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Billy Burns  CF","5","0","0","0","0","2","5",".313",".353",".344",".697","21","16","-0.101","1.00","0.000","-0.101","-1.0","2","0",""
"Marcus Semien  SS","5","0","1","0","0","0","5",".309",".352",".497",".849","20","15","-0.051","0.71","0.024","-0.075","-0.5","0","2",""
"Josh Reddick  RF","4","0","0","0","0","2","4",".305",".381",".527",".908","16","11","-0.139","1.35","0.000","-0.139","-1.1","0","0",""
"Billy Butler  DH","2","1","1","0","2","0","4",".270",".320",".393",".713","21","8","0.057","1.02","0.093","-0.036","0.5","","",""
"Brett Lawrie  3B","4","0","3","0","0","0","4",".280",".313",".369",".683","14","10","0.126","1.51","0.167","-0.042","0.8","1","2","2B"
"Josh Phegley  C","3","0","1","0","0","0","3",".244",".304",".341",".646","8","7","-0.018","2.25","0.079","-0.097","-0.0","8","1",""
"Stephen Vogt  PH-C","1","0","0","0","0","1","1",".307",".413",".605","1.018","6","5","-0.055","2.00","0.000","-0.055","-0.4","1","0",""
"Mark Canha  1B","4","0","0","0","0","1","4",".214",".279",".375",".654","19","10","0.010","2.08","0.165","-0.155","-0.3","7","1",""
"Craig Gentry  LF","3","0","0","0","0","0","3",".079",".163",".079",".242","5","4","-0.170","2.25","0.000","-0.170","-1.3","1","0",""
"Sam Fuld  PH","0","0","0","0","1","0","1",".200",".280",".305",".584","7","3","0.007","0.22","0.007","0.000","0.4","","",""
"Eric Sogard  2B","4","0","1","0","0","1","4",".256",".277",".308",".586","16","10","-0.005","0.98","0.059","-0.064","-0.4","3","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jesse Hahn  P","","","","","","","","","","","","","","","","","","","1","1",""
"Dan Otero  P","","","","","","","","","","","","","","","","","","","0","0",""
"Arnold Leon  P","","","","","","","","","","","","","","","","","","","0","0",""
