"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Billy Burns  CF","4","0","0","0","0","0","4",".305",".341",".397",".737","13","10","-0.098","1.04","0.000","-0.098","-0.7","1","0",""
"Stephen Vogt  C","4","0","0","0","0","1","4",".274",".356",".465",".820","19","11","-0.128","1.32","0.000","-0.128","-0.8","4","0",""
"Ben Zobrist  LF-2B","4","1","2","0","0","0","4",".268",".354",".447",".801","16","11","-0.055","0.89","0.036","-0.091","-0.2","2","2","CS"
"Josh Reddick  RF","4","1","1","0","0","0","4",".282",".336",".452",".788","19","13","-0.008","1.10","0.079","-0.087","0.4","2","0","2B"
"Ike Davis  1B","3","1","1","0","0","0","3",".253",".325",".388",".713","7","5","0.087","0.98","0.105","-0.018","0.6","9","1","2B"
"Jake Smolinski  PH","0","0","0","0","1","0","1",".200",".316",".350",".666","6","2","-0.082","4.46","0.115","-0.197","-0.3","","","CS"
"Brett Lawrie  3B","4","0","2","1","0","0","4",".275",".310",".397",".708","10","6","0.169","2.32","0.240","-0.072","1.0","0","1",""
"Eric Sogard  2B","1","0","0","0","0","0","1",".248",".288",".282",".570","3","3","-0.009","0.38","0.000","-0.009","-0.1","0","1",""
"Dan Otero  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Billy Butler  PH","1","0","1","1","0","0","1",".249",".315",".383",".698","7","6","0.113","2.07","0.113","0.000","1.0","","",""
"Evan Scribner  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","1",""
"Sam Fuld  PH","1","0","0","0","0","1","1",".203",".280",".313",".593","4","3","-0.053","1.94","0.000","-0.053","-0.3","","",""
"Drew Pomeranz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","2",""
"Eric O'Flaherty  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Josh Phegley  PH","1","0","0","0","0","1","1",".274",".322",".504",".826","4","3","-0.160","5.61","0.000","-0.160","-0.6","","",""
"Marcus Semien  SS","4","0","0","0","0","2","4",".249",".293",".378",".671","27","17","-0.199","1.90","0.000","-0.199","-1.1","1","1",""
"Kendall Graveman  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mark Canha  LF","3","0","1","0","0","0","3",".232",".295",".386",".681","8","6","0.011","1.01","0.054","-0.042","0.1","4","0",""
