"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Sam Fuld  CF","3","2","1","1","1","0","5",".286",".345",".510",".856","21","10","0.116","0.75","0.140","-0.024","1.0","5","1","2B,SB,SF"
"Mark Canha  LF","4","1","1","0","0","3","4",".292",".320",".417",".737","14","11","-0.019","1.01","0.040","-0.059","-0.3","0","0",""
"Craig Gentry  LF","1","0","0","0","0","0","1",".000",".143",".000",".143","2","2","-0.002","0.06","0.000","-0.002","-0.1","1","0",""
"Stephen Vogt  C","3","1","1","3","1","0","4",".366",".435",".780","1.215","18","10","0.237","1.09","0.255","-0.018","2.0","7","1","HR"
"Billy Butler  DH","3","0","2","0","1","0","4",".365",".431",".500",".931","18","9","0.128","0.89","0.135","-0.007","1.5","","","2B"
"Ike Davis  1B","3","0","0","1","0","0","4",".317",".396",".488",".884","13","10","-0.053","1.27","0.013","-0.067","-0.9","7","2","SF"
"Josh Reddick  RF","3","0","0","0","1","1","4",".258",".303",".387",".690","13","5","-0.067","0.98","0.013","-0.079","-0.8","1","0",""
"Brett Lawrie  3B","4","0","1","0","0","2","4",".264",".316",".358",".674","15","11","-0.014","0.82","0.041","-0.055","-0.4","1","3",""
"Eric Sogard  2B","4","1","1","0","0","0","4",".241",".290",".310",".601","12","7","-0.108","0.95","0.020","-0.128","-0.8","1","2","2B"
"Marcus Semien  SS","4","1","1","1","0","0","4",".250",".304",".423",".727","13","10","0.089","0.52","0.112","-0.022","0.6","3","3","HR"
"","","","","","","","","","","","","","","","","","","","","",""
"Kendall Graveman  P","","","","","","","","","","","","","","","","","","","1","0",""
"Dan Otero  P","","","","","","","","","","","","","","","","","","","0","0",""
"Evan Scribner  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tyler Clippard  P","","","","","","","","","","","","","","","","","","","0","0",""
