"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Billy Burns  CF","4","1","1","0","0","1","4",".304",".339",".395",".734","15","11","-0.010","0.71","0.036","-0.047","-0.3","1","0",""
"Marcus Semien  SS","3","0","1","0","1","0","4",".249",".295",".378",".673","12","5","0.030","0.98","0.093","-0.063","0.3","2","2","CS"
"Brett Lawrie  3B","4","0","0","0","0","1","4",".272",".307",".393",".700","22","15","-0.058","1.08","0.000","-0.058","-0.8","1","0",""
"Billy Butler  1B","3","0","0","1","0","0","3",".247",".313",".379",".692","12","9","-0.033","1.39","0.024","-0.058","-0.4","10","0",""
"Ike Davis  1B","1","0","0","0","0","1","1",".251",".323",".386",".709","3","3","-0.006","0.25","0.000","-0.006","-0.2","3","0",""
"Jake Smolinski  LF","4","0","0","0","0","0","4",".190",".304",".333",".637","10","8","-0.070","0.69","0.000","-0.070","-0.8","0","0",""
"Josh Reddick  RF","4","1","3","1","0","0","4",".287",".341",".467",".808","13","8","0.200","0.50","0.204","-0.003","1.6","2","0","HR,2B"
"Josh Phegley  C","3","0","0","0","0","0","3",".268",".315",".493",".808","8","6","-0.071","0.79","0.000","-0.071","-0.8","7","3",""
"Eric Sogard  2B","3","0","0","0","0","0","3",".245",".285",".279",".564","10","7","-0.056","0.78","0.000","-0.056","-0.6","1","6",""
"Sonny Gray  P","3","0","1","0","0","2","3",".333",".333",".333",".667","11","8","-0.033","0.79","0.016","-0.050","-0.1","0","0",""
