"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Billy Burns  CF","4","0","0","0","0","1","4",".315",".355",".422",".777","10","9","-0.043","0.42","0.000","-0.043","-0.8","1","0",""
"Stephen Vogt  1B","4","0","0","0","0","1","4",".290",".382",".508",".890","17","10","-0.034","0.34","0.000","-0.034","-0.7","12","0",""
"Ben Zobrist  2B","3","1","1","0","1","1","4",".266",".360",".456",".816","24","15","0.000","0.23","0.013","-0.013","-0.0","3","5",""
"Billy Butler  DH","3","1","1","0","1","0","4",".260",".325",".379",".704","19","11","0.018","0.39","0.036","-0.019","0.2","","","2B"
"Josh Phegley  C","4","0","1","2","0","1","4",".280",".333",".523",".857","15","12","0.152","0.68","0.170","-0.018","0.9","8","0","2B"
"Josh Reddick  RF","3","0","1","0","0","2","3",".287",".348",".469",".817","21","12","-0.025","0.42","0.005","-0.031","-0.2","3","0",""
"Brett Lawrie  3B","3","1","0","0","0","1","3",".283",".322",".420",".743","10","7","-0.033","0.40","0.003","-0.036","-0.7","0","1","SB"
"Mark Canha  LF","3","0","1","1","0","0","3",".237",".301",".409",".710","10","6","0.009","0.39","0.030","-0.021","0.7","0","0","3B"
"Sam Fuld  LF","0","0","0","0","0","0","0",".210",".293",".307",".600","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Marcus Semien  SS","3","1","1","1","0","0","3",".259",".309",".402",".711","14","8","0.068","0.26","0.081","-0.013","0.5","0","6","HR"
"","","","","","","","","","","","","","","","","","","","","",""
"Scott Kazmir  P","","","","","","","","","","","","","","","","","","","0","1",""
"Edward Mujica  P","","","","","","","","","","","","","","","","","","","0","0",""
