"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Thursday, Apr 5","boxscore","BOS","@","DET","L-wo","2","3","","0-1","5","1.0","Valverde","Melancon","","3:07","D","45,027","-"
"2","2","Saturday, Apr 7","boxscore","BOS","@","DET","L","0","10","","0-2","4","2.0","Below","Beckett","","2:53","D","44,710","--"
"3","3","Sunday, Apr 8","boxscore","BOS","@","DET","L-wo","12","13","11","0-3","4","3.0","Below","Melancon","","4:45","D","30,788","---"
"4","4","Monday, Apr 9","boxscore","BOS","@","TOR","W","4","2","","1-3","4","2.5","Atchison","Santos","Aceves","3:02","N","48,473","+"
"5","5","Tuesday, Apr 10","boxscore","BOS","@","TOR","L","3","7","","1-4","5","2.5","Drabek","Bard","","3:19","N","26,351","-"
"6","6","Wednesday, Apr 11","boxscore","BOS","@","TOR","L","1","3","","1-5","5","3.5","Romero","Lester","Santos","2:13","D","25,285","--"
"7","7","Friday, Apr 13","boxscore","BOS","","TBR","W","12","2","","2-5","5","2.0","Beckett","Price","","3:19","D","37,032","+"
"8","8","Saturday, Apr 14","boxscore","BOS","","TBR","W","13","5","","3-5","5","2.0","Buchholz","Badenhop","","3:18","D","38,024","++"
"9","9","Sunday, Apr 15","boxscore","BOS","","TBR","W","6","4","","4-5","4","1.0","Padilla","Moore","Aceves","3:12","D","38,024","+++"
"10","10","Monday, Apr 16","boxscore","BOS","","TBR","L","0","1","","4-6","5","2.0","Shields","Bard","Rodney","3:08","D","38,108","-"
"11","11","Tuesday, Apr 17","boxscore","BOS","","TEX","L","3","18","","4-7","5","3.0","Lewis","Lester","","3:25","N","38,229","--"
"12","12","Wednesday, Apr 18","boxscore","BOS","","TEX","L","3","6","","4-8","5","3.0","Holland","Beckett","","3:03","N","37,967","---"
"13","13","Friday, Apr 20","boxscore","BOS","","NYY","L","2","6","","4-9","5","3.5","Nova","Buchholz","","3:18","D","36,770","----"
"14","14","Saturday, Apr 21","boxscore","BOS","","NYY","L","9","15","","4-10","5","4.5","Soriano","Aceves","","3:52","D","37,839","-----"
"15","15","Monday, Apr 23","boxscore","BOS","@","MIN","W","6","5","","5-10","5","4.5","Bard","Capps","Aceves","3:12","N","32,351","+"
"16","16","Tuesday, Apr 24","boxscore","BOS","@","MIN","W","11","2","","6-10","5","3.5","Beckett","Blackburn","","3:03","N","33,651","++"
"17","17","Wednesday, Apr 25","boxscore","BOS","@","MIN","W","7","6","","7-10","5","3.5","Buchholz","Hendriks","Aceves","3:32","N","32,254","+++"
