"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Garrett Richards","6","1","1","1","4","6","0","2.52","23","99","55","33","8","14","7","6","2","0","68","","","0.146","1.03","1.8"
"Fernando Salas, W (1-0)","1","0","0","0","1","2","0","2.79","4","19","13","6","4","3","0","1","1","0","","0","0","0.039","0.57","0.5"
"Joe Smith, H (3)","1","1","0","0","1","0","0","4.00","5","23","12","4","0","8","4","0","0","0","","0","0","0.045","0.86","0.5"
"Ernesto Frieri, S (2)","1","1","1","1","1","3","1","5.40","5","22","16","9","2","5","0","1","1","0","","0","0","0.036","1.20","-0.5"
