"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wade LeBlanc, W (1-1)","5.1","5","0","0","1","1","0","4.23","20","78","50","29","2","19","5","13","8","0","58","","","0.286","1.12","2.2"
"Jason Grilli, H (11)","0.2","0","0","0","0","2","0","4.10","3","12","7","0","4","3","0","0","0","0","","1","0","0.075","1.87","0.5"
"Kevin Jepsen, H (22)","1","1","0","0","0","0","0","2.63","3","13","8","3","1","4","2","1","0","0","","0","0","0.075","1.50","0.5"
"Joe Smith, H (18)","1","1","0","0","2","0","0","1.83","6","32","18","10","3","5","1","3","2","0","","0","0","0.081","2.98","0.5"
"Huston Street, S (40)","1","0","0","0","0","1","0","1.39","3","12","9","4","2","3","0","2","0","0","","0","0","0.081","1.10","0.5"
