"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jered Weaver","5","7","6","6","4","4","2","3.62","26","101","67","37","12","18","6","12","5","0","29","","","-0.473","1.04","-3.6"
"Mike Morin","1","0","0","0","0","1","0","2.43","3","13","8","5","1","2","2","0","0","0","","0","0","0.045","0.61","0.5"
"Jason Grilli","1","0","0","0","0","1","0","3.58","3","16","11","5","4","2","1","1","0","0","","0","0","0.086","1.15","0.5"
"Kevin Jepsen","1","0","0","0","0","1","0","1.84","3","11","8","3","3","2","1","1","0","0","","0","0","0.104","1.39","0.5"
"Joe Smith","2","1","0","0","0","1","0","1.99","6","16","12","6","3","3","4","1","1","0","","0","0","0.266","2.04","1.0"
"Cory Rasmus, L (2-1)","1","2","1","1","1","1","1","2.28","6","22","15","5","2","8","2","2","1","0","","0","0","-0.234","2.46","-0.5"
