"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Danny Salazar, L (8-5)","6","2","3","3","3","8","1","3.78","24","91","62","39","10","13","7","5","0","0","61","","","-0.132","0.47","-0.2"
"Zach McAllister","0","3","3","1","1","0","0","3.22","4","22","13","10","2","1","2","1","1","0","","0","0","-0.083","0.42","-2.8"
"Ryan Webb","0.2","0","1","0","0","0","0","2.67","2","7","4","2","0","2","2","0","0","0","","3","1","0.004","0.38","0.8"
"Kyle Crockett","0","1","0","0","0","0","0","0.00","1","4","2","1","0","1","0","1","1","0","","2","1","-0.013","0.32","-0.9"
"Jeff Manship","0.1","1","0","0","0","0","0","0.82","2","7","4","2","1","1","2","0","0","0","","2","1","-0.006","0.10","-0.6"
"Austin Adams","1","2","1","1","0","0","0","3.24","5","10","9","6","0","3","3","2","1","0","","0","0","-0.001","0.01","-0.5"
