"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Corey Kluber","7.2","4","1","1","0","11","0","3.43","28","121","83","40","18","25","7","9","3","0","78","","","0.175","0.96","2.3"
"Kyle Crockett","0.1","0","0","0","0","1","0","3.97","1","4","4","2","1","1","0","0","0","0","","2","0","0.024","0.95","0.4"
"Zach McAllister, L (3-4)","0.2","1","1","1","0","2","1","3.18","3","15","12","8","3","1","0","1","0","0","","0","0","-0.370","1.76","-0.6"
