"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Danny Salazar, L (13-10)","5.1","7","2","2","1","3","0","3.51","23","102","61","39","11","11","9","10","4","0","48","","","0.004","0.85","0.7"
"Kyle Crockett","0.1","0","0","0","0","1","0","4.32","1","5","4","2","1","1","0","0","0","0","","0","0","0.009","0.37","0.2"
"Ryan Webb","1.1","2","1","1","0","2","0","3.26","6","18","14","6","2","6","3","1","1","0","","0","0","-0.035","0.39","-0.4"
"Giovanni Soto","1","0","0","0","0","0","0","0.00","3","16","11","7","1","3","3","0","0","0","","0","0","0.006","0.08","0.5"
