"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Trevor Bauer, W (1-0)","6","0","0","0","5","11","0","0.00","23","111","65","33","16","16","2","5","0","0","78","","","0.281","0.97","2.9"
"Kyle Crockett","1","0","0","0","1","2","0","0.00","4","20","12","6","2","4","1","0","0","0","","0","0","0.019","0.26","0.5"
"Scott Atchison","1","0","0","0","1","1","0","0.00","4","18","11","6","2","3","0","2","1","0","","0","0","0.014","0.28","0.5"
"Nick Hagadone","1","1","1","1","0","2","1","9.00","4","14","11","4","2","5","0","2","1","0","","0","0","0.007","0.11","-0.5"
