"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Corey Kluber","8","7","4","3","1","14","0","3.64","31","115","85","39","20","26","11","5","3","0","67","","","-0.049","1.17","-0.2"
"Bryan Shaw, W (1-1)","1","0","0","0","0","2","0","1.95","3","13","8","1","4","3","0","1","1","0","","0","0","0.133","1.77","0.5"
"Cody Allen, S (15)","1","0","0","0","0","3","0","3.44","3","10","9","0","6","3","0","0","0","0","","0","0","0.192","2.57","0.5"
