"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Felix Hernandez, L (14-6)","4.2","6","8","4","3","5","1","2.18","24","98","60","32","12","16","10","6","1","0","30","","","-0.442","1.06","-4.4"
"Dominic Leone","0.1","1","0","0","0","0","0","2.24","3","11","7","6","0","1","0","2","2","0","","3","2","-0.034","0.39","-1.3"
"Erasmo Ramirez","2","3","2","2","0","1","1","5.26","10","30","21","14","1","6","4","4","1","0","","0","0","-0.008","0.02","-1.1"
"Yoervis Medina","1","0","0","0","1","0","0","2.82","4","9","5","4","0","1","3","0","0","0","","0","0","0.000","0.00","0.5"
