"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chris Young","7","3","1","1","1","2","1","3.23","23","99","72","52","7","13","6","14","4","0","68","","","0.289","0.98","2.4"
"Yoervis Medina, W (4-1)","1","0","0","0","0","2","0","2.63","3","14","10","6","2","2","1","0","0","0","","0","0","0.105","1.39","0.5"
"Fernando Rodney, S (20)","1","0","0","0","1","1","0","2.15","3","11","5","1","1","3","1","0","0","0","","0","0","0.194","3.54","0.5"
