"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Roenis Elias, W (2-2)","7","6","2","2","2","10","1","3.34","28","110","73","34","10","29","7","9","5","0","65","","","0.195","0.99","1.2"
"Yoervis Medina, H (5)","1","0","0","0","0","1","0","2.92","3","10","6","4","1","1","0","2","0","0","","0","0","0.082","1.11","0.5"
"Fernando Rodney, S (6)","1","1","0","0","0","1","0","3.48","4","18","10","5","1","4","2","1","0","0","","0","0","0.083","1.28","0.5"
