"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"James Paxton, L (3-1)","4","7","4","1","2","5","0","2.20","22","88","59","31","10","18","5","10","7","0","41","","","-0.345","1.34","-2.2"
"Tom Wilhelmsen","1","2","0","0","1","1","0","2.15","6","19","12","5","3","4","3","1","1","0","","0","0","0.044","1.19","0.4"
"Joe Beimel","1","0","0","0","0","1","0","1.19","3","8","6","3","1","2","0","2","1","0","","0","0","0.043","0.58","0.4"
"Brandon Maurer","1","1","0","0","0","1","0","5.14","4","12","9","5","3","1","1","2","2","0","","0","0","0.038","0.56","0.4"
"Danny Farquhar","1","0","0","0","0","2","0","2.68","3","13","10","4","2","4","0","1","1","0","","0","0","0.027","0.36","0.4"
