"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Hisashi Iwakuma, W (4-2)","7","6","0","0","0","7","0","2.66","26","96","71","47","12","12","15","4","3","0","72","","","0.463","1.34","3.0"
"Yoervis Medina, H (10)","1","0","0","0","0","1","0","3.13","3","14","7","3","2","2","1","1","0","0","","0","0","0.077","1.06","0.4"
"Fernando Rodney, S (16)","1","0","0","0","0","1","0","2.38","3","12","9","4","2","3","1","1","0","0","","0","0","0.076","1.05","0.4"
