"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jake Odorizzi, W (6-8)","5.2","5","2","2","3","8","2","3.97","24","106","65","38","14","13","4","9","2","0","56","","","0.078","0.78","0.2"
"Jeff Beliveau, H (1)","1.1","0","0","0","0","1","0","0.00","5","18","14","7","1","6","1","2","0","0","","2","0","0.058","0.72","0.8"
"Brad Boxberger","1","1","0","0","0","2","0","2.27","4","10","8","4","2","2","2","0","0","0","","0","0","0.022","0.31","0.4"
"Kirby Yates","1","1","0","0","1","2","0","2.20","5","32","22","12","0","10","0","2","2","0","","0","0","0.006","0.09","0.4"
